task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
MATH-500/3,math_500,0,True,True,False,stop,stop,804,658,6.852950116827483,5.608508926458312,results/baseline/sampling/repeat-0/MATH-500_3.json,results/dflash15/sampling/repeat-0/MATH-500_3.json,4901d2453adb453ad3413eb6889f302f34dc81d912af5958947c18eada60a9b6,3ef4eff8a1da0f2fd10a0cbc1cc74215ff3f40ed4ccd3210fa3b9d5dbaeea9d8
MATH-500/4,math_500,0,True,True,False,stop,stop,689,853,3.448537393652478,4.269379385755536,results/baseline/sampling/repeat-0/MATH-500_4.json,results/dflash15/sampling/repeat-0/MATH-500_4.json,696203d3a8fb41d6439c12a583310cf57838effda2229ba00f55fa59991e7ec7,acb1458baef58d7ce3050c9d0f7d428310e81d1ba3c71a5247e5dcfc3126ed54
MATH-500/5,math_500,0,True,True,False,stop,stop,425,451,3.678610849485086,3.9036552779241736,results/baseline/sampling/repeat-0/MATH-500_5.json,results/dflash15/sampling/repeat-0/MATH-500_5.json,b8064e673bb1b372fd380be9b5d126353ed65602857d55e09ec9cf6ce813b56e,1739e8f960406ef397ab7c3f306294afdc85a2c8012d4082d5c759868c2a0ad8
MATH-500/6,math_500,0,True,True,False,stop,stop,734,820,4.062112884937138,4.538055266551026,results/baseline/sampling/repeat-0/MATH-500_6.json,results/dflash15/sampling/repeat-0/MATH-500_6.json,026b94bb45f5f3bcfebd309861da899291d3cab1acce00553452745a4cc9586e,9cc816927a85d87b005cf06a6b9908d7a6f21a654841ca6f6624d5b492ade1a8
MATH-500/7,math_500,0,True,True,False,stop,stop,920,939,6.079835264675819,6.20539707992456,results/baseline/sampling/repeat-0/MATH-500_7.json,results/dflash15/sampling/repeat-0/MATH-500_7.json,875aa0f7edee075acd4008f3fc9267c894c1cc94d60d1b444eb023afed4dec4a,5064dc013b809500cc6370ae5069e4c8fe3242b872145d0cb168bb1f70dcd118
HumanEval/0,humaneval_plus,1,True,True,False,stop,stop,202,177,8.779899275104663,7.693278077690719,results/baseline/sampling/repeat-1/HumanEval_0.json,results/dflash15/sampling/repeat-1/HumanEval_0.json,6c7b85f764e956e0adab3c31b7b45cbd80e17f3a45a7411a5818b4aa5886d22f,741f0ae705504f16b135c8fd930b7ef6608cede1d1618fb4e01ee5d2fbb1108c
HumanEval/1,humaneval_plus,1,True,True,True,stop,stop,230,230,7.017097734776855,7.017097734776856,results/baseline/sampling/repeat-1/HumanEval_1.json,results/dflash15/sampling/repeat-1/HumanEval_1.json,42f919524e956b339fd483707f22bc597345b8c1b7fb903a58ef507a9dab05ce,7095ad8fa521ae73159a52523d853fb2282a7a80a4166be895c71779c9e4c182
HumanEval/2,humaneval_plus,1,True,True,True,stop,stop,97,97,7.526109077574336,7.526109077574335,results/baseline/sampling/repeat-1/HumanEval_2.json,results/dflash15/sampling/repeat-1/HumanEval_2.json,1780be59ad36f1d70e96f7ad3cbefa3f48a8a5729d2fae817ae8e62ceb525162,40a25e7dce09cc6054e5100b7fdbccf1404a67a4545888ed39d09bc9446a2fd9
HumanEval/3,humaneval_plus,1,True,True,True,stop,stop,157,157,7.28529896771766,7.285298967717659,results/baseline/sampling/repeat-1/HumanEval_3.json,results/dflash15/sampling/repeat-1/HumanEval_3.json,c8ccc7fffa13fedf0befa42b10ed11968519b2f4fe77498075e62faf3ec34a6a,5bf2610ce63dfd4823a365731a49d6bbdd817fe0172c81a19744037a1ad1c3a1
HumanEval/4,humaneval_plus,1,True,True,True,stop,stop,172,172,7.4849817409232395,7.484981740923239,results/baseline/sampling/repeat-1/HumanEval_4.json,results/dflash15/sampling/repeat-1/HumanEval_4.json,f002a6b3186e84a65ef51ed5d84338b05911adfb7124de669869c17fbf33b579,2a72d66705f4f5ae9fddec99fbe39a55589f41abe41cfea5bbc67f5e77657de8
HumanEval/5,humaneval_plus,1,True,True,True,stop,stop,154,154,7.2066036813926475,7.206603681392648,results/baseline/sampling/repeat-1/HumanEval_5.json,results/dflash15/sampling/repeat-1/HumanEval_5.json,e25fee14066da5e0be2a08369e2d98c33fdd9d0694626b8b120759e5ac1fd6a7,1fdadac2285a1b5d522707fe602482515ff1c4a05c72780f47b0e4e86fc1e214
HumanEval/6,humaneval_plus,1,True,True,True,stop,stop,229,229,7.294724073901488,7.294724073901488,results/baseline/sampling/repeat-1/HumanEval_6.json,results/dflash15/sampling/repeat-1/HumanEval_6.json,8c5f2a5b94ee3fa348d322380ea1809e63a3fb671ddfc36a85e346d005b02022,1d48763b477b82cca69efaa1dd530e1e327ddc395cdb73dee8db1690d2057b1a
HumanEval/7,humaneval_plus,1,True,True,True,stop,stop,112,112,7.122849871128937,7.122849871128938,results/baseline/sampling/repeat-1/HumanEval_7.json,results/dflash15/sampling/repeat-1/HumanEval_7.json,5dbca623670a89b1da5ba754d7948bae2732d688ef0441128107e8e833f8131e,0751e7017d8747430d9e58ae184a462378b66cc10f029ec840cacde632a3ab49
MATH-500/0,math_500,1,True,True,False,stop,stop,431,407,4.929777730322422,4.655265745339271,results/baseline/sampling/repeat-1/MATH-500_0.json,results/dflash15/sampling/repeat-1/MATH-500_0.json,669e4c470999671d02e482bcd863b193820a09c8674e41a12c626267eda7ad09,1cf2a3e57797e77e7edebdf5f28e5e8f20e4b348fffddc1efe9283c06570c22e
MATH-500/1,math_500,1,True,True,False,stop,stop,840,958,4.823829305761115,5.501462470141843,results/baseline/sampling/repeat-1/MATH-500_1.json,results/dflash15/sampling/repeat-1/MATH-500_1.json,cec81b457d9811892ea0be087b07b54563a2b974465c66aab3e5c70c48f543bb,c5d980a09e942d83b926b25dc062db9276f3db0ccc1e6840df980e28f8a21234
MATH-500/2,math_500,1,True,True,False,stop,stop,577,533,7.04398869699791,6.506838779029265,results/baseline/sampling/repeat-1/MATH-500_2.json,results/dflash15/sampling/repeat-1/MATH-500_2.json,2356e5a54a3de76ab24c292369cae9f29ee6b5dab65e2069dbba54030ca8f8c5,9c00629ef66c5144efe3384a622d2694b515d72c84cbe274d2f5467b9e14e1f7
MATH-500/3,math_500,1,True,True,False,stop,stop,626,818,4.817660228414171,6.2952812569373675,results/baseline/sampling/repeat-1/MATH-500_3.json,results/dflash15/sampling/repeat-1/MATH-500_3.json,b9c9effd29dc6250c8ea4a0e2bc2cc3a68c4e2df75d9c44d9f8feabc7a55c2bb,814a19adde9e8651318e5cbf1321f2a82e05fd09f125e74533b853df09b0320e
MATH-500/4,math_500,1,True,True,False,stop,stop,681,668,4.178244258294824,4.098483354685672,results/baseline/sampling/repeat-1/MATH-500_4.json,results/dflash15/sampling/repeat-1/MATH-500_4.json,9b71af3cb8c066dc6a2b3c49ed758a427b029f8572e3169a081e618030e430a1,d3273d4aed9ef6db53992280cd7ba87ae78739b94884f92593b7c717b55a9ee6
MATH-500/5,math_500,1,True,True,False,stop,stop,340,370,4.294536093974657,4.673465749325362,results/baseline/sampling/repeat-1/MATH-500_5.json,results/dflash15/sampling/repeat-1/MATH-500_5.json,8f1a6523c6eed6d7ba13dcb259c9448f79d8908703f23e15e0b61489ed752e2d,2011af795be6055bdd6ca715b7d08bbb7a59d09989f70a8ed010b1b7ba2046e2
MATH-500/6,math_500,1,True,True,False,stop,stop,765,751,5.187471478206583,5.0925373596511685,results/baseline/sampling/repeat-1/MATH-500_6.json,results/dflash15/sampling/repeat-1/MATH-500_6.json,3b0f94dfab88d867f20e0090560864c52b5ccd49714ef7ff349f0b1e953e3a65,02429b7807404dc1623c98463b3735bb3662df45c7e73138461c4f990e5165bb
MATH-500/7,math_500,1,True,True,False,stop,stop,1042,1184,4.882558547948789,5.5479360084178175,results/baseline/sampling/repeat-1/MATH-500_7.json,results/dflash15/sampling/repeat-1/MATH-500_7.json,ac94d1cc8bac5f484dcb3631d63f52c8bbaac2f7f16b78c9f2144370a2fb6b43,3ddef190f5e42e39a48be38a83c0d854d90544266ae0136a69d4aeed075dbc0f
HumanEval/0,humaneval_plus,2,True,True,False,stop,stop,205,177,8.864093786789041,7.653388293959318,results/baseline/sampling/repeat-2/HumanEval_0.json,results/dflash15/sampling/repeat-2/HumanEval_0.json,18cdfb6cabe8cc700fb1cdf3a11414dce74e957c4e5122e042811e0e74b20434,22b0375f8814379bd06c77b22ce16f1687e7b82b795914bbeadb7e02eb343ee6
HumanEval/1,humaneval_plus,2,True,True,True,stop,stop,230,230,6.958475578915246,6.958475578915246,results/baseline/sampling/repeat-2/HumanEval_1.json,results/dflash15/sampling/repeat-2/HumanEval_1.json,009b33ce422d2b45787242428c29fdcfe8cd4e18b98f5022d1c55c1a12fbef98,538fc6544c6ae8618b0ce83f78e7d8cf220e4dae633b7101fd4467b82a64b726
HumanEval/2,humaneval_plus,2,True,True,True,stop,stop,97,97,7.414422871470036,7.414422871470035,results/baseline/sampling/repeat-2/HumanEval_2.json,results/dflash15/sampling/repeat-2/HumanEval_2.json,4f7bee367c8714c14a3fd66d175cf8f90084707a6d7cd65f24d771fb873d442f,4894ccdb0b5db6e57c0a9f900c14cce373dee8dd1531fd4c8072e39cd0c61d49
HumanEval/3,humaneval_plus,2,True,True,True,stop,stop,157,157,7.243700400809373,7.243700400809374,results/baseline/sampling/repeat-2/HumanEval_3.json,results/dflash15/sampling/repeat-2/HumanEval_3.json,0ccce5ad15c2aefcdb5aedb02e02b6e73c61304ab41d708bfb3cc6a13bb869ae,e0ef9b1695c064140c354063f3b44b5b8d67df5353685f0ada75c75b1cd66139
HumanEval/4,humaneval_plus,2,True,True,True,stop,stop,172,172,7.458786765562367,7.458786765562367,results/baseline/sampling/repeat-2/HumanEval_4.json,results/dflash15/sampling/repeat-2/HumanEval_4.json,ccf1d23ad49809cdfc779e012439041420291716d4ba3e9a89f552e59ad4f862,1673d65a6455baae1cc8a49cdab2e30d566597d76415100646a295edb3fb56ee
HumanEval/5,humaneval_plus,2,True,True,True,stop,stop,154,154,7.1547815716982575,7.154781571698258,results/baseline/sampling/repeat-2/HumanEval_5.json,results/dflash15/sampling/repeat-2/HumanEval_5.json,74b557657bd96d02ed2d241b00c06ed6c38698255151a8948cea3050272ec784,cde9cf11358cc23f4b175f3910dd17bdeaa10266e812add0b0e48270f728e9f3
HumanEval/6,humaneval_plus,2,True,True,True,stop,stop,214,214,7.452675187271794,7.452675187271794,results/baseline/sampling/repeat-2/HumanEval_6.json,results/dflash15/sampling/repeat-2/HumanEval_6.json,698e2a41b7414d8f245147ed4fdd6d5ee64680dd14bd4fa7590462f7f3ae0155,4fd1adcb3536109852b6141c0e491449344c255b2135f26b49c7fa4e00db5033
HumanEval/7,humaneval_plus,2,True,True,True,stop,stop,112,112,7.079337227033995,7.079337227033995,results/baseline/sampling/repeat-2/HumanEval_7.json,results/dflash15/sampling/repeat-2/HumanEval_7.json,48c532b33a8a6899a012f2ca57f38523f2fb46868eeab6b922ffcb1fdeebbe75,c881393fc8391dd19778611d8c25172a01178578cf57757b10d4af9642583c18
MATH-500/0,math_500,2,True,True,False,stop,stop,432,578,3.457692450943823,4.626264436679467,results/baseline/sampling/repeat-2/MATH-500_0.json,results/dflash15/sampling/repeat-2/MATH-500_0.json,cdf93a31c0d188b13abc15f69fb927510054903befedf40711ae082c40f8dfdd,ce9468611105f42058661254cef6fe3dfc02774b0a24f80b133863ffbf4d4d6e
MATH-500/1,math_500,2,True,True,False,stop,stop,919,1221,4.2884608486403435,5.697726546452513,results/baseline/sampling/repeat-2/MATH-500_1.json,results/dflash15/sampling/repeat-2/MATH-500_1.json,14819da8d75bf7d0ccc6e1031aa4a7c09908599f0842e2f6f18c14140d2576a9,8858fb0ebff395278ebdca15a99cb4902f0f8e325f276ac0f35016107f2a08ae
MATH-500/2,math_500,2,True,True,False,stop,stop,539,579,5.912357028353834,6.351121928417198,results/baseline/sampling/repeat-2/MATH-500_2.json,results/dflash15/sampling/repeat-2/MATH-500_2.json,7ffe05a133884d6942df594db28f12eb0c9b2272088c1146c049f1333dcfd402,130f40d6bdde40845dc70f6ba3fd2f8acc8b576989df6b3975fad81f11cb8ba1
MATH-500/3,math_500,2,True,True,False,stop,stop,654,828,4.414691672375575,5.589242667778252,results/baseline/sampling/repeat-2/MATH-500_3.json,results/dflash15/sampling/repeat-2/MATH-500_3.json,86b7616b676c84231ae3b43442d60dcf27a7fdbb991dfa5d072a6aa9b776925d,733211e7daa615444481c89fd13fcfd658fbf28190e601cc86ed3e535f9f373d
MATH-500/4,math_500,2,True,True,False,stop,stop,699,678,4.482797817981353,4.348121488685775,results/baseline/sampling/repeat-2/MATH-500_4.json,results/dflash15/sampling/repeat-2/MATH-500_4.json,3ff842dda0d57c8a7ac44d4a05461133fe5ea20467a31844ab66df5ac767a613,a24fb4797cb34bd23e9c3cba8925be17e356dce43cb473635e2a208d1ede8ba6
MATH-500/5,math_500,2,True,True,False,stop,stop,442,397,5.628481662932542,5.055446199511807,results/baseline/sampling/repeat-2/MATH-500_5.json,results/dflash15/sampling/repeat-2/MATH-500_5.json,2daf9a3ee4af6de55064ee96c64b6ca4cce3a3427fb73f8b6a1d502b7fbe4391,b90c425af96d39ca8e221f17b078f96002da30977fa8d24b859915d8dc0c951a
MATH-500/6,math_500,2,True,True,False,stop,stop,758,755,5.105428177896706,5.085221997773105,results/baseline/sampling/repeat-2/MATH-500_6.json,results/dflash15/sampling/repeat-2/MATH-500_6.json,802e21e17f56a0e75d590287c0830ad653f35eb3f211b2f4721acd6645849edc,8a3525bd31e6e196bc7b587cf651cb83557402a626eacf8bacdce1122614765a
MATH-500/7,math_500,2,True,True,False,stop,stop,1026,1063,5.825231368427811,6.035303064950061,results/baseline/sampling/repeat-2/MATH-500_7.json,results/dflash15/sampling/repeat-2/MATH-500_7.json,63eea07d9b9bc14a7d27a900894a446125d85f1237b82fbd1b5333b7f76d5fbd,5ed888f6d2d840c59984e76288c44e3276a9a5de7b30b60d7ce1aef4ebcfee05
