task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/10,humaneval_plus,0,True,True,False,stop,stop,315,327,0.9256191850314975,0.9608808682707928,results/baseline/concurrency-1/repeat-0/HumanEval_10.json,results/baseline/concurrency-4/repeat-0/HumanEval_10.json,1ead69a2c3760423b7e5cf1c54f3435040bb98aaa1593bd276462558b5cb43a6,adf3e100e89ba6a9a006cef2dedc14a7dfc4157c46008507a1d514ee2593f4a1
HumanEval/11,humaneval_plus,0,True,True,True,stop,stop,140,140,0.9629904889543022,0.9629904889543022,results/baseline/concurrency-1/repeat-0/HumanEval_11.json,results/baseline/concurrency-4/repeat-0/HumanEval_11.json,c1373f76df5f8069a17500eb5f0114d471a17ac7ef1c2d7323667c0b249758cb,8a34bf6dc0964999e8d6299526fb81098c8c8bea3bc6e0f832772d59b5621abc
HumanEval/12,humaneval_plus,0,True,True,True,stop,stop,161,161,0.9632501446634715,0.9632501446634714,results/baseline/concurrency-1/repeat-0/HumanEval_12.json,results/baseline/concurrency-4/repeat-0/HumanEval_12.json,624965fcbe58fb47f57c1fed191fecc4468636590d833f10ead75a973afe22ea,ad5be03d53deede067953c47b6092ff4d1f14b66cbb4870313988f33a6c020e7
HumanEval/13,humaneval_plus,0,True,True,True,stop,stop,109,109,0.9683133519849846,0.9683133519849847,results/baseline/concurrency-1/repeat-0/HumanEval_13.json,results/baseline/concurrency-4/repeat-0/HumanEval_13.json,ca381725244255c6461389e297c30c24fd90a78cc28f082e0b29d1cc06a6f896,894edd20ad699db14151a07327f9524d298f6a00ba8eedcb48cf57344f727aba
HumanEval/14,humaneval_plus,0,True,True,True,stop,stop,95,95,0.9601806764356693,0.9601806764356693,results/baseline/concurrency-1/repeat-0/HumanEval_14.json,results/baseline/concurrency-4/repeat-0/HumanEval_14.json,037b9c4850c366bbb0ad5ce20705598b2212f95b41d8c7cb6b1dd1d10981973a,f37ae5372bc5f6759b06163caf93b8992237686ea1a679ff8c5423b94530abba
HumanEval/15,humaneval_plus,0,True,True,True,stop,stop,92,92,0.9451159632136699,0.9451159632136698,results/baseline/concurrency-1/repeat-0/HumanEval_15.json,results/baseline/concurrency-4/repeat-0/HumanEval_15.json,eb574159ac785ef356fc17c849a07c067b4e8cd7ae41523c6e8a8a629cf7e54e,dad097ebcb3c46d1ead58f9fabb960d7965e1d28f6645f719557e2443b61b4bc
HumanEval/16,humaneval_plus,0,True,True,True,stop,stop,122,122,0.9525756717058868,0.9525756717058868,results/baseline/concurrency-1/repeat-0/HumanEval_16.json,results/baseline/concurrency-4/repeat-0/HumanEval_16.json,06a97e0ca902c36b73268eb578b61491dd72b78e0e723764fbeda9800ceea402,279313fc56fb5a0c39ddda23eb24e855302eb61e686d73e0093f4695d4a2de83
HumanEval/17,humaneval_plus,0,True,True,True,stop,stop,261,261,0.960613380183416,0.9606133801834161,results/baseline/concurrency-1/repeat-0/HumanEval_17.json,results/baseline/concurrency-4/repeat-0/HumanEval_17.json,a29f40abd09590e4c3b2d58a5abe25c77499045a489eed9c1e2b1ef6b8527ad0,9c8eb67e6a8a74f299e68ad3970901daed656a6ea7c9da336fe006def7bf4b6b
HumanEval/18,humaneval_plus,0,True,True,True,stop,stop,161,161,0.9613719360613595,0.9613719360613595,results/baseline/concurrency-1/repeat-0/HumanEval_18.json,results/baseline/concurrency-4/repeat-0/HumanEval_18.json,b407f858030f3b66e1b43467a1749496bc59cec57cd8d3e398031a81f3e8524d,9fd08fb45fe06524f9a093bf06d5f92d9f425171c3a21613525516c63f28f0a8
HumanEval/19,humaneval_plus,0,True,True,True,stop,stop,254,254,0.9639916867401306,0.9639916867401306,results/baseline/concurrency-1/repeat-0/HumanEval_19.json,results/baseline/concurrency-4/repeat-0/HumanEval_19.json,4b6e62904d9ded9ca139977ccd92c74780dd089d913ba1e318f38dffc2262e3f,1878b19f56a1ea2df1538af4dd60ffa2a6c37b65715d33f0aa27b61423868f72
HumanEval/20,humaneval_plus,0,True,True,True,stop,stop,309,309,0.9640736515785153,0.9640736515785152,results/baseline/concurrency-1/repeat-0/HumanEval_20.json,results/baseline/concurrency-4/repeat-0/HumanEval_20.json,c3f4ec0093aa938c15071833800e72cd4e6c253761c86f1087380594703ba517,5651a7a6d74188423760e779bf2683ec1a480f8c3a1b06f84322db1aa53cd23a
HumanEval/21,humaneval_plus,0,True,True,False,stop,stop,193,217,0.8548378172354317,0.9611388929538274,results/baseline/concurrency-1/repeat-0/HumanEval_21.json,results/baseline/concurrency-4/repeat-0/HumanEval_21.json,1492c7be0f2980fdfe535b128cb2dfea7cc5e3c41ce5f06cb0bd345c45caa5d5,55bb3352a95e9eee46efb0b2dff88c083368fea4c2555d1dd0b907fa3601109b
HumanEval/22,humaneval_plus,0,True,True,True,stop,stop,119,119,0.9642797667179042,0.964279766717904,results/baseline/concurrency-1/repeat-0/HumanEval_22.json,results/baseline/concurrency-4/repeat-0/HumanEval_22.json,d2cb4c5c8554955e0f2e900857b684ce4180e47d25ebec5e99928baab84c89df,bf4a19fecd7e534c152b8230f2dda34990169662efdf0c6b7b5829feb4a28650
HumanEval/23,humaneval_plus,0,True,True,True,stop,stop,53,53,0.9684129170856002,0.9684129170856002,results/baseline/concurrency-1/repeat-0/HumanEval_23.json,results/baseline/concurrency-4/repeat-0/HumanEval_23.json,b72dc61b6687f6a7f4d268c85c739c5f4d0c126fa1d3ff4855c7f588f239aa9e,8666f970789cf8bd89861e1f9b69c2b5d21d6cd0098ac244a21bd80ec164e4ab
HumanEval/24,humaneval_plus,0,True,True,False,stop,stop,136,134,0.9691734270999607,0.9549208767014319,results/baseline/concurrency-1/repeat-0/HumanEval_24.json,results/baseline/concurrency-4/repeat-0/HumanEval_24.json,7c736b74f71fc26884ae8766052b4be0b93fe4fe230597ea6164e4c969583588,eedc285048b7e605bd02aec7c3c8f9e8bbef819c5d6d72bcee0f29bd60c1f45d
HumanEval/25,humaneval_plus,0,True,True,True,stop,stop,215,215,0.9529047071874938,0.9529047071874936,results/baseline/concurrency-1/repeat-0/HumanEval_25.json,results/baseline/concurrency-4/repeat-0/HumanEval_25.json,df18c30c7783b153ea9033c125e9eb60621b3594bcc8d2fb0c3ee1651db51cb1,c7213c9a19c0d0c453d9d03ed2a29bdffb09da6548986c89398c8da05589ff29
HumanEval/26,humaneval_plus,0,True,True,True,stop,stop,141,141,0.9596459547007901,0.9596459547007901,results/baseline/concurrency-1/repeat-0/HumanEval_26.json,results/baseline/concurrency-4/repeat-0/HumanEval_26.json,c45a34c7a672a8273af2ef51c10c7d957b24e79ecab61b1220f792aa47a33f4e,1c31f890666500985f0b7f90a72afe64520b03d75c98bf1c333c5bd13baabf45
HumanEval/27,humaneval_plus,0,True,True,True,stop,stop,58,58,0.9691231498520685,0.9691231498520685,results/baseline/concurrency-1/repeat-0/HumanEval_27.json,results/baseline/concurrency-4/repeat-0/HumanEval_27.json,94a8e95f69ac9596ace068621043930d8001bd5afe307c9773df4e9b166ca187,1a151117a8634f9304f217b5c481b6bf2c359a5b3373e1808dbda978e250577f
HumanEval/28,humaneval_plus,0,True,True,True,stop,stop,70,70,0.94734276426159,0.9473427642615901,results/baseline/concurrency-1/repeat-0/HumanEval_28.json,results/baseline/concurrency-4/repeat-0/HumanEval_28.json,67dc838e5ede1013f56230e66c217f3732ae77d9270522baaf8ade85c2825651,b3605d6f08258cd4af44500f60c2551e15a23bb6ec0ccfbd178a6d4573301b45
HumanEval/29,humaneval_plus,0,True,True,True,stop,stop,107,107,0.9550980409279517,0.9550980409279516,results/baseline/concurrency-1/repeat-0/HumanEval_29.json,results/baseline/concurrency-4/repeat-0/HumanEval_29.json,7213885d68bd1f918b6b23cae5d5bd1a012b8a7a521589215a326230e7a264b5,dfbac9b43d4ec7241987438766d62c467ae19595d3a8b9d28fdc95a433565e53
HumanEval/30,humaneval_plus,0,True,True,True,stop,stop,139,139,0.956316258389174,0.956316258389174,results/baseline/concurrency-1/repeat-0/HumanEval_30.json,results/baseline/concurrency-4/repeat-0/HumanEval_30.json,517d6701d1fd08163bb1e04835f5a79e8cb5c1ce39a4c351867a82d7598b1cbf,235a5ef0d4a1a3ba8bd13e776b06a8ded3cd17543a7593c444c19819e1eb7308
HumanEval/31,humaneval_plus,0,True,True,True,stop,stop,193,193,0.964709384735943,0.964709384735943,results/baseline/concurrency-1/repeat-0/HumanEval_31.json,results/baseline/concurrency-4/repeat-0/HumanEval_31.json,3eb1f9dc51d568a3059a7fe8fd8edcb09f6004ed5176931ec8a8c5410aa5079b,308aed6601ae5fed929c374534690edcb71a6b14e3d3472163c88319fd65de82
MATH-500/0,math_500,0,True,True,True,stop,stop,353,353,0.9712949110683083,0.9712949110683083,results/baseline/concurrency-1/repeat-0/MATH-500_0.json,results/baseline/concurrency-4/repeat-0/MATH-500_0.json,e14885d9020313e17168a99d8c09aa85e4a9e0066ee588629f9e3377e427713f,76a88c713dcab7ada430494a5e62d33356c1a4b583ae5fd7f521e50674a9fbb6
MATH-500/1,math_500,0,True,True,False,stop,stop,818,910,0.8733949169880766,0.9716251521505499,results/baseline/concurrency-1/repeat-0/MATH-500_1.json,results/baseline/concurrency-4/repeat-0/MATH-500_1.json,88234ddc88a2290a86b2c9556e8edc3dace1b5064afce19de7f7aed7c5fc50b5,a769f0f55fa4a27a03ceb90ade6a74845fb5385cbcdcd2c69cc71bdbf9cd74bf
MATH-500/2,math_500,0,True,True,True,stop,stop,533,533,0.9705320082674341,0.970532008267434,results/baseline/concurrency-1/repeat-0/MATH-500_2.json,results/baseline/concurrency-4/repeat-0/MATH-500_2.json,251f88dc5b8253955fb4264c02b6bc4082fb9664b15dcd0de17bbc0db8ec00c1,2761bf1cb73ff406ecce8186a007faa27b9f24eab96db5237f494b3b93931c3d
MATH-500/3,math_500,0,True,True,True,stop,stop,805,805,0.9708951389374274,0.9708951389374274,results/baseline/concurrency-1/repeat-0/MATH-500_3.json,results/baseline/concurrency-4/repeat-0/MATH-500_3.json,1a8f3657f65f6bda94794ec26bfe2b86232ea3e4b181151f5457f1ff1dc07569,3dcaa3c4fc48159c7581ba4e22c0a4dae3729d15c96195fb1a847b3cef8723ba
MATH-500/4,math_500,0,True,True,True,stop,stop,693,693,0.9721598022906257,0.9721598022906257,results/baseline/concurrency-1/repeat-0/MATH-500_4.json,results/baseline/concurrency-4/repeat-0/MATH-500_4.json,c51f40a5798e7db0160816ff20b62cab060a3ff81b7def8f04d9e444d3e29c20,04d472dd1d083a833bbb13e6f2648186e507cb417f68fcd07a3c43534e4662a8
MATH-500/5,math_500,0,True,True,True,stop,stop,351,351,0.9700690258802187,0.9700690258802187,results/baseline/concurrency-1/repeat-0/MATH-500_5.json,results/baseline/concurrency-4/repeat-0/MATH-500_5.json,8c4bd54f13cb51f4ed095fdbd853e0deeda6fd6d3c7723301c3e5c5700444637,b97091a43adfb385ccc6a4d0f5716d8b5248f56922177ea9dfffe2a4441e2089
MATH-500/6,math_500,0,True,True,True,stop,stop,901,901,0.972380799874179,0.9723807998741789,results/baseline/concurrency-1/repeat-0/MATH-500_6.json,results/baseline/concurrency-4/repeat-0/MATH-500_6.json,cd5e0b72513c223f0eceb7de536ff9fb6dc8b2dd81b8df75c64e1ad8900fca09,28335ee0d6e1af5174109a0a6b2c5a3361c0c6d5585f276e573c1e310392680a
MATH-500/7,math_500,0,True,True,False,stop,stop,1025,1238,0.8051429049058247,0.9724555280716206,results/baseline/concurrency-1/repeat-0/MATH-500_7.json,results/baseline/concurrency-4/repeat-0/MATH-500_7.json,109986ad167ca2524abe21765c60bfc403b262a98f51ac53c20b3b33590f4711,c2124cbe4173471f8b6c4f9bb8751fafb6be3f93b3c07a5d7583e88b75d3268c
MATH-500/8,math_500,0,True,True,False,stop,stop,486,511,0.9249197744331851,0.9724979521303654,results/baseline/concurrency-1/repeat-0/MATH-500_8.json,results/baseline/concurrency-4/repeat-0/MATH-500_8.json,dcb182e3d617904ffc3fad793e77f53d3b174721d46132eb3209e4e584935e68,d922a08a874ae080deb1dcae660095d17c712424f46f798726bb0092ad1178d4
MATH-500/9,math_500,0,True,True,False,stop,stop,6338,5949,1.0322856344803262,0.9689282485836953,results/baseline/concurrency-1/repeat-0/MATH-500_9.json,results/baseline/concurrency-4/repeat-0/MATH-500_9.json,4fc52e5d270cd502e4a1796294ad46ad528d5944843a255f3a55b79289f4cb32,14472731480e84d7e0600d622a81e5e5b869aa5dc5501972363f37c573512c2a
MATH-500/10,math_500,0,True,True,False,stop,stop,1750,1725,0.981883665947994,0.9678567564344512,results/baseline/concurrency-1/repeat-0/MATH-500_10.json,results/baseline/concurrency-4/repeat-0/MATH-500_10.json,526b24362ed5657c4482036cbe3dbdcad06dd045511898351528d442080d48f4,2e337b83a8daf000b8f0d0d5e0f605c0f37f310210b29505ea8eed9b3ae1f40a
MATH-500/11,math_500,0,True,False,False,stop,stop,2849,2798,0.9827068314485389,0.965115378867326,results/baseline/concurrency-1/repeat-0/MATH-500_11.json,results/baseline/concurrency-4/repeat-0/MATH-500_11.json,5f73985007ede6e44244a23fca33fee9df1995e62c0b47547904c7374b63051a,00f7eb24f0156333b987c9716ad1dc8d9152841f06257ce5296b7c7af5d17e4a
MATH-500/12,math_500,0,True,True,False,stop,stop,1256,1253,0.9673460646004983,0.9650355246372806,results/baseline/concurrency-1/repeat-0/MATH-500_12.json,results/baseline/concurrency-4/repeat-0/MATH-500_12.json,c3b3b4c4ec7595e65d9b3aa6c24d313e27dacb7a6275d82b07374e940d2396e5,705397ce5b33eb7bb7e39c8501b71c3c05fb5cb54d12f50fd0cfb9e2cd78da97
MATH-500/13,math_500,0,True,True,True,stop,stop,351,351,0.959632585659485,0.9596325856594851,results/baseline/concurrency-1/repeat-0/MATH-500_13.json,results/baseline/concurrency-4/repeat-0/MATH-500_13.json,4ddffe070d9dc378fede931dffb572181b5264c27e81f2716d4f9c1337400cf4,219469d12d4dc6fe1700d8fb32f48c18317e5ef626db81db97b6cfbe4229adf9
MATH-500/14,math_500,0,True,True,True,stop,stop,791,791,0.9611213849682899,0.9611213849682899,results/baseline/concurrency-1/repeat-0/MATH-500_14.json,results/baseline/concurrency-4/repeat-0/MATH-500_14.json,e4ad799554450f8171223d430302804fca47a057281b93d5535bc8a1462bcbe3,07db743e857622764bd1bcef9b433b342f24eec96eddbf8cf5160d66d93c1a4b
MATH-500/15,math_500,0,True,True,False,stop,stop,1143,833,1.3193655956327768,0.9615324069659694,results/baseline/concurrency-1/repeat-0/MATH-500_15.json,results/baseline/concurrency-4/repeat-0/MATH-500_15.json,f7d7609302ec2c579636315da54fb8dd4eab4eeec75cafc071f0bc90e1b79a31,068d174ba90d9b9a85b9ea817362562407744cb5c633baed7143c32b58a5c876
MATH-500/16,math_500,0,True,True,False,stop,stop,567,576,0.9427168710998738,0.957680630958602,results/baseline/concurrency-1/repeat-0/MATH-500_16.json,results/baseline/concurrency-4/repeat-0/MATH-500_16.json,9cbaab24044e0087adbedca93b9ca338009a266995116e53f614465f721a246a,3e5feb01edd51db29889025bcddaa1a9f5a723e8bf8b113ea0abc7bcf63aebd7
MATH-500/17,math_500,0,True,True,False,stop,stop,1910,1776,1.0343795043479789,0.9618104710586443,results/baseline/concurrency-1/repeat-0/MATH-500_17.json,results/baseline/concurrency-4/repeat-0/MATH-500_17.json,3dc5864592c101d8e74f000dc84863bbd31faf9be9ee437c94b210b211696600,a0b19f57e60e95a1532678a05f124bce183b91c15d678e9625ef045f0ce13dd3
MATH-500/18,math_500,0,True,False,False,stop,stop,8041,8076,0.9705128785214671,0.9747372226015878,results/baseline/concurrency-1/repeat-0/MATH-500_18.json,results/baseline/concurrency-4/repeat-0/MATH-500_18.json,b23f7486b6b217b212a4c9eebd5753af264bc5f308bfd1a00b402926e8fd9d19,7110a2005aee71a26433008e7e57b98cc800073d81a1ddb2c3910dfc755e0d6a
MATH-500/19,math_500,0,True,True,False,stop,stop,1152,1254,0.8837739398454374,0.9620247574359189,results/baseline/concurrency-1/repeat-0/MATH-500_19.json,results/baseline/concurrency-4/repeat-0/MATH-500_19.json,27076b9657ed474869e87604860b66505971b7656b48ef7ad89a48d18089136c,01cc664da33acce4a86a0061463e55482bbf62f3186aecd5246dcdccfb7c8662
MATH-500/20,math_500,0,True,True,True,stop,stop,201,201,0.9559580408152221,0.9559580408152222,results/baseline/concurrency-1/repeat-0/MATH-500_20.json,results/baseline/concurrency-4/repeat-0/MATH-500_20.json,af9760dc4b8e8188aabd2b5dffd85939ae5aa83281d24f886617f0ac91a975c2,23f1f256c77b73f22ebac41e0838e28f3abba62f5ac798a65077e954af471f3f
MATH-500/21,math_500,0,True,True,False,stop,stop,1774,1612,1.057475616157584,0.9609079443325962,results/baseline/concurrency-1/repeat-0/MATH-500_21.json,results/baseline/concurrency-4/repeat-0/MATH-500_21.json,e8a5a73ae98912ae7e4415bd37dd221692cc436aad96d624d30a2eb39eb1e01e,fba45e979b892d2c4a28bac5755da197d87c5b7a5f65ae20d941962cd21f588f
MATH-500/22,math_500,0,True,True,False,stop,stop,1211,1213,0.9595397152126404,0.961124421596146,results/baseline/concurrency-1/repeat-0/MATH-500_22.json,results/baseline/concurrency-4/repeat-0/MATH-500_22.json,dd0c8598b9ea6800746026299c17633879ede4d71fd3727083d103de8df7786f,ff6f8725c00dbcc21302026e83d4e66154defeb3b1fd27e9a2805a976d536cd0
MATH-500/23,math_500,0,True,True,True,stop,stop,780,780,0.9623768596991885,0.9623768596991886,results/baseline/concurrency-1/repeat-0/MATH-500_23.json,results/baseline/concurrency-4/repeat-0/MATH-500_23.json,4dce69d8744fc875d47c649c1314a301e56fb63e5b33d14eceffa6097664bc97,b14a7e72a55301e4c6b92fb3d9ad5cd0efd8d3d1b714de61a81a70c39d8743f2
MATH-500/24,math_500,0,True,True,False,stop,stop,1047,1061,0.9501486423241394,0.9628535907410811,results/baseline/concurrency-1/repeat-0/MATH-500_24.json,results/baseline/concurrency-4/repeat-0/MATH-500_24.json,4c1a2eb2f35c8355e3d841647959f0047ba24b727134874fa1d3b2f51ea61ea8,b59dca75a67ffac45e99efd08adbf3d53f6703fddaf7854cbf54e039129e8f7d
MATH-500/25,math_500,0,True,True,True,stop,stop,1433,1433,0.9623672552632688,0.9623672552632688,results/baseline/concurrency-1/repeat-0/MATH-500_25.json,results/baseline/concurrency-4/repeat-0/MATH-500_25.json,521ac9d68867f8e9bdb7705479005bfadd12d95a1d9ee75c6938acebeaa9ab9f,3f56ca997de1de3ed6ccc28f8d898258f8780734d54a563173bba8c1a42658bc
MATH-500/26,math_500,0,True,True,False,stop,stop,2056,2208,0.8960493857845369,0.9622942820098529,results/baseline/concurrency-1/repeat-0/MATH-500_26.json,results/baseline/concurrency-4/repeat-0/MATH-500_26.json,ad59d357979cef6909545be09621b2dba9db5923510e559277947263d744ad19,526c7925f9c1976d5553d7477552f77b53a87891781f374b840620cc87933e91
MATH-500/27,math_500,0,True,True,False,stop,stop,441,467,0.907104844471598,0.9605849486808079,results/baseline/concurrency-1/repeat-0/MATH-500_27.json,results/baseline/concurrency-4/repeat-0/MATH-500_27.json,7ffe3e9fd7cd7c0e2caba9c46e5ddeccba84547f3f8266db37c0c60390cf480f,352827e90e51222ecf1968899b890ce02ec8c6f51c0f6b43e57fb31e9dcb806c
MATH-500/28,math_500,0,True,True,False,stop,stop,507,497,0.9777771305443346,0.9584915855631839,results/baseline/concurrency-1/repeat-0/MATH-500_28.json,results/baseline/concurrency-4/repeat-0/MATH-500_28.json,07ce974c1ad7a44b6696e5a5f345c667d2b4007f46285ed63f96bf7a16d68671,b22d54634303588086ff0df8b88f298e175e8cae42d1ba756d4c678bfc5e4037
MATH-500/29,math_500,0,True,True,True,stop,stop,596,596,0.9591292703496248,0.9591292703496248,results/baseline/concurrency-1/repeat-0/MATH-500_29.json,results/baseline/concurrency-4/repeat-0/MATH-500_29.json,d24e818e11b06acdada5554adc084068c0459df9df0793e07c1efff4c4e375a1,904ef1e10356ec20fe8edb03c0e07b7d6e155add565087c596eef863983f15c5
MATH-500/30,math_500,0,True,True,False,stop,stop,503,500,0.9641609729874904,0.9584105099279228,results/baseline/concurrency-1/repeat-0/MATH-500_30.json,results/baseline/concurrency-4/repeat-0/MATH-500_30.json,0f2fe9855e58333314b68cd5935643a5be33ecffeb0f35eb922fb0c3cbcf64f4,78e9e35f1373f3b281399d9d04f3032730d8d41197197e812a39389a41e86536
MATH-500/31,math_500,0,True,True,True,stop,stop,381,381,0.9672353225762894,0.9672353225762895,results/baseline/concurrency-1/repeat-0/MATH-500_31.json,results/baseline/concurrency-4/repeat-0/MATH-500_31.json,19f15a9b51cce35101ff866906072f64820ddf03dff6b0b4e189362b03ac8ed3,dcb939a785be4b95a80c1ac099def23ad732e11df4627c088739e7a12211d566
