task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/20,humaneval_plus,0,True,True,True,stop,stop,309,309,1.0611347166316902,1.06113471663169,results/mtp5/primary/repeat-0/HumanEval_20.json,results/dflash5/matched-window/repeat-0/HumanEval_20.json,c502cbe252763a2a528fc7479f1a37769a2b414977e1dacf9e07ae362500ec05,ce54bfc0e0173ec80774d05256c7b68b51c40c4e01b2c3f100fe0446a1b054b8
HumanEval/21,humaneval_plus,0,True,True,False,stop,stop,193,207,0.9545444234600892,1.0237859878561577,results/mtp5/primary/repeat-0/HumanEval_21.json,results/dflash5/matched-window/repeat-0/HumanEval_21.json,ac8db947cf2841cb64624990bc50b9ed9ecb892caf135730aa2a7628ea028da3,0c2bdafa86bcbe1acefe62fa3c6bb91caef9ff736077976717527d62c4e57181
HumanEval/22,humaneval_plus,0,True,True,True,stop,stop,119,119,1.1388240835566947,1.1388240835566947,results/mtp5/primary/repeat-0/HumanEval_22.json,results/dflash5/matched-window/repeat-0/HumanEval_22.json,6967c17695dbd3b70b0804dfb7a594837ee9ed135f10c82f5f067dad6495c238,e871583c51fea0d4522e0b623dd3963ba6f407a4de6ed6370e7e3f5130a53707
HumanEval/23,humaneval_plus,0,True,True,True,stop,stop,53,53,0.988080560769747,0.988080560769747,results/mtp5/primary/repeat-0/HumanEval_23.json,results/dflash5/matched-window/repeat-0/HumanEval_23.json,83172a40d8f7e44ba6dadd3311ddd397b40c8375e148b5245df525954b303373,ece5b705ba19ba5ae6660037f19dfd553a843fbdce23b12fb0a24509dc13b8d8
HumanEval/24,humaneval_plus,0,True,True,False,stop,stop,134,123,1.358229840587885,1.2467333611366407,results/mtp5/primary/repeat-0/HumanEval_24.json,results/dflash5/matched-window/repeat-0/HumanEval_24.json,678d5df44c1fccadea406ee848d62e0cf175e250fa5117c04a6589504c4457b6,ce5786e7e798ecff5bdb6b7ac52bd28f2fb22d71bf831246ecc94cc69eba79a2
HumanEval/25,humaneval_plus,0,True,True,True,stop,stop,215,215,1.0624712703379215,1.0624712703379215,results/mtp5/primary/repeat-0/HumanEval_25.json,results/dflash5/matched-window/repeat-0/HumanEval_25.json,04ad84aae9933303fdddf13c3ea476fc7219076b799ab1d75cafa2977c89b620,18ca7ff0e0bd7e6afdb035e92d0cc20366a8315771f0df498254d7f25e6f83b6
HumanEval/26,humaneval_plus,0,True,True,True,stop,stop,141,141,1.1249564594724788,1.1249564594724788,results/mtp5/primary/repeat-0/HumanEval_26.json,results/dflash5/matched-window/repeat-0/HumanEval_26.json,b5a9205b2229d07a644c5334373105f487cb38ab20ef7e33ccffb0e5a58daa22,14f0c5938538325957a70dd0ef7d74c1442510c53a74c8166b8944fef70d97f2
HumanEval/27,humaneval_plus,0,True,True,True,stop,stop,58,58,1.0957082933675184,1.0957082933675184,results/mtp5/primary/repeat-0/HumanEval_27.json,results/dflash5/matched-window/repeat-0/HumanEval_27.json,a3927595665dc9fa8d787ed5ba677fd1d1dd1b3b86541755c2c4a8ea56f3d138,392d685de9b2464fc4829fc67b91ebcee022f1055041dd0c85f1c68160df29bc
HumanEval/28,humaneval_plus,0,True,True,True,stop,stop,70,70,1.0820789091139558,1.082078909113956,results/mtp5/primary/repeat-0/HumanEval_28.json,results/dflash5/matched-window/repeat-0/HumanEval_28.json,df81ab97e204219e54444a66edeac1fd367d74006d3ad1e2ce24667323861a52,d066b57ef43d468113e88fce9ea0b1b0c815c0ed9292bab778f033d0d94f3610
HumanEval/29,humaneval_plus,0,True,True,True,stop,stop,107,107,1.090985543202107,1.090985543202107,results/mtp5/primary/repeat-0/HumanEval_29.json,results/dflash5/matched-window/repeat-0/HumanEval_29.json,13280920b34b1d3d0676e87373ce6b4eaa5b0aa5e11b2a7449d2dbaac83721ec,6abeb1c87c95e34bd21fbccc6a6ef0bdd474071007c8a813e4d82b79e1067965
HumanEval/30,humaneval_plus,0,True,True,True,stop,stop,139,139,1.0871551709555785,1.0871551709555785,results/mtp5/primary/repeat-0/HumanEval_30.json,results/dflash5/matched-window/repeat-0/HumanEval_30.json,34b43a6a1d98b24868c2393958e3f5c4dbc835881f49c62b23ff2e3e8bcbc99b,3ed00763c2f454ad15f9a0b4fd75e222d9d42ba27ac62bad90eca5441c84f4f3
HumanEval/31,humaneval_plus,0,True,True,True,stop,stop,193,193,1.0587142602153399,1.0587142602153397,results/mtp5/primary/repeat-0/HumanEval_31.json,results/dflash5/matched-window/repeat-0/HumanEval_31.json,9fe777dd18f1cfdfb51d400ad8952eb1a7cc9b49801d907af74e5a4741f8d262,d82dc9d01b3e2f9c31fb89ee80ec92058fa6e101567bc65dea559794f781902e
MATH-500/0,math_500,0,True,True,True,stop,stop,353,353,1.0130855386180304,1.0130855386180304,results/mtp5/primary/repeat-0/MATH-500_0.json,results/dflash5/matched-window/repeat-0/MATH-500_0.json,ce4ac9d51c59ebddc63980dec74ffb2777dc82a9b9539c0796644df2a86bf6bf,6297be3e54d385123b48be01b0f4701ae37ae58c36b3c7c6280ec4ad23ae8ef9
MATH-500/1,math_500,0,True,True,False,stop,stop,914,910,1.1017931896060407,1.096971337572754,results/mtp5/primary/repeat-0/MATH-500_1.json,results/dflash5/matched-window/repeat-0/MATH-500_1.json,7b1ba9343303c25efc7978962e737d91cda8a9f058dac4a6110e69bba6761064,3f262282994186c62af881907de428c4b2d545edf160957ecb10042bcdc383dc
MATH-500/2,math_500,0,True,True,True,stop,stop,533,533,1.095440571310077,1.095440571310077,results/mtp5/primary/repeat-0/MATH-500_2.json,results/dflash5/matched-window/repeat-0/MATH-500_2.json,a0a4e11d4525703aabb03bba7ffa75c0b01bfb086a47c7573c11b4b0a1d27eb7,ddfd45d889c46ee35257254225a8684bf831fba267bc090c5eb4e68c7d4114c3
MATH-500/3,math_500,0,True,True,False,stop,stop,805,838,1.021935630918876,1.063828644360271,results/mtp5/primary/repeat-0/MATH-500_3.json,results/dflash5/matched-window/repeat-0/MATH-500_3.json,69bd024e087c392b65ebc9c80f2086c22eb913382d250df98f7a9347bba99c6f,bb3bbc6b100a387a3337f91cbaa5c06802ab7ebe353e9e39331c3a844aa7eb21
MATH-500/4,math_500,0,True,True,False,stop,stop,697,668,1.1011753012783276,1.0553588253284405,results/mtp5/primary/repeat-0/MATH-500_4.json,results/dflash5/matched-window/repeat-0/MATH-500_4.json,50c17f73c026a605cee407ee9ade1b966c147c62f9c2a4edf5272683495d0985,d9b54b6a4f924ee876c4fbad65bdfd3aba272ff9b2b50bc82122fc60eecf4e3e
MATH-500/5,math_500,0,True,True,False,stop,stop,351,369,0.9897667659288564,1.04052403597649,results/mtp5/primary/repeat-0/MATH-500_5.json,results/dflash5/matched-window/repeat-0/MATH-500_5.json,588d42b6d074b55c58cd456780c80d3ebd2e27586c81038f4bc711fef3a5f982,5251f41b3e2ab2218b0ebce89fb8578e7b485f65352655f6952cb2a7c3530e59
MATH-500/6,math_500,0,True,True,True,stop,stop,901,901,1.0112133620467827,1.0112133620467827,results/mtp5/primary/repeat-0/MATH-500_6.json,results/dflash5/matched-window/repeat-0/MATH-500_6.json,34b09dbe401177b51e0c5601e6e23d7c1a7b8a2a946c45f6f7fa9b43896a3d25,ddae4d0edc71313365cc7702540a22388a0bf35d84151565f068e57c53d0a959
MATH-500/7,math_500,0,True,True,False,stop,stop,1239,1013,1.3026583854228562,1.0650467670971375,results/mtp5/primary/repeat-0/MATH-500_7.json,results/dflash5/matched-window/repeat-0/MATH-500_7.json,6cf95e5caeadf5cbd12c17d67b35b0de6b06b7c93056d64bd597ca5c19b691e3,0f120c87ba25eb151525f6480d4a46d33a7cae78bc7ef0fb644b587bcf82c1ba
MATH-500/8,math_500,0,True,True,False,stop,stop,492,482,1.0818274836575597,1.0598391201685848,results/mtp5/primary/repeat-0/MATH-500_8.json,results/dflash5/matched-window/repeat-0/MATH-500_8.json,53fa79e4cec900855bd03c77caa2dac047fe58d949c269d35ef8d7fcab3e142b,f215d758dce046f3624284985ccf810ce0e73ae665639cd1749f4ee8741ed3b1
MATH-500/9,math_500,0,True,True,False,stop,stop,5623,6198,0.8582364931075525,0.9459985389081647,results/mtp5/primary/repeat-0/MATH-500_9.json,results/dflash5/matched-window/repeat-0/MATH-500_9.json,76c44943d7d98396955dc2b485a8751351df2c8aed00a05a3c55e2176aabc37f,861abf6d267be8c15c6b4585f81d66a13726f14199b24eea352caff22bd1d649
MATH-500/10,math_500,0,True,True,False,stop,stop,1427,1577,0.9545719219502791,1.0549123482239593,results/mtp5/primary/repeat-0/MATH-500_10.json,results/dflash5/matched-window/repeat-0/MATH-500_10.json,52b731277a9bcb11d4c57234e7f92e678a4e32dd510feb9b1246fbcebb0b90c5,7156213c09c321f40d456f17b78ff17125d9311d9526a1f11b3627211a5c6a7f
MATH-500/11,math_500,0,True,True,False,stop,stop,2920,2918,1.1128763731219684,1.1121141290307888,results/mtp5/primary/repeat-0/MATH-500_11.json,results/dflash5/matched-window/repeat-0/MATH-500_11.json,7596406521208d96b1840e0447d30ab1b34b11185190b6d82e2898f426fd6c0f,eb4810c0196d8c912874a26a9690866f53ef4a48c93da319c0aa71c05cc66c1c
MATH-500/12,math_500,0,True,True,False,stop,stop,1257,1253,1.0577494157142173,1.0543834668973067,results/mtp5/primary/repeat-0/MATH-500_12.json,results/dflash5/matched-window/repeat-0/MATH-500_12.json,0b124bb0d344b8a0cd23e47ffaf780f01f7c19b8336b566c5fd253f8b5acf605,612090595623397b26a61ebbea0df564b13615eb88320d9edef61d7eb5fc0fd5
MATH-500/13,math_500,0,True,True,False,stop,stop,347,351,0.9378470914641485,0.9486580089450032,results/mtp5/primary/repeat-0/MATH-500_13.json,results/dflash5/matched-window/repeat-0/MATH-500_13.json,f4ba7974ebc4a01c43221e4a6f42d0f840040544c19eb69965628b62f9e23d15,b182e308083e058df9a16886806cc8b32a4778fbe009a2889436efdea975bb39
MATH-500/14,math_500,0,True,True,False,stop,stop,825,791,1.1178729930579887,1.0718030757683263,results/mtp5/primary/repeat-0/MATH-500_14.json,results/dflash5/matched-window/repeat-0/MATH-500_14.json,21601d92e3dc2f621337dedc333d718d907217c8677b47889e3dd3065be5e739,2f385d6d5513da67f278475ad48a0bc1a34b522509a1009aee795e616f74dc23
MATH-500/15,math_500,0,True,True,True,stop,stop,833,833,1.0695481130061504,1.0695481130061504,results/mtp5/primary/repeat-0/MATH-500_15.json,results/dflash5/matched-window/repeat-0/MATH-500_15.json,1bca3b40beaee32e128a90d984e1685edbe0e957abf66b80e4add357c7757879,7b0fdba23ea2331b40b2f6906668f72d459c4f82b5ddd9cc1ee1ed6b2622662d
MATH-500/16,math_500,0,True,True,True,stop,stop,576,576,0.992733488643762,0.992733488643762,results/mtp5/primary/repeat-0/MATH-500_16.json,results/dflash5/matched-window/repeat-0/MATH-500_16.json,9f37eeaf15e400ed81f5455a3d3d7b0343738bd5acddcd8dfb16644e984448a5,1e92a4c26e6bdddbc3c67ccc5030868c21ee218bb5e5fc829227f7f6912fa070
MATH-500/17,math_500,0,True,True,False,stop,stop,1665,1796,0.9011200964253143,0.9720190349428616,results/mtp5/primary/repeat-0/MATH-500_17.json,results/dflash5/matched-window/repeat-0/MATH-500_17.json,3ec2b16c6533bd688cb010ae25709711725b46f9eb838bba040a5f7b0f8017e6,f552c2f45eef14122e5efb219da616f74d1e3ebb78191de4386ed8c8e638eb8e
MATH-500/18,math_500,0,False,True,False,stop,stop,8117,4921,1.5634043563875168,0.9478271329041482,results/mtp5/primary/repeat-0/MATH-500_18.json,results/dflash5/matched-window/repeat-0/MATH-500_18.json,901ce27428d892c0527b0d004be6cfd4cf284ec7f5fcf8517b90bdfbf6ab4de8,6700852210a8448fae76dccff59f40b5248621546efa4523fb351ca6e29d423f
MATH-500/19,math_500,0,True,True,False,stop,stop,1251,1203,1.0880778630462733,1.046329072138023,results/mtp5/primary/repeat-0/MATH-500_19.json,results/dflash5/matched-window/repeat-0/MATH-500_19.json,a7a9be85fc11ff48b8ade9dfdc2df70d34dfe4e55b031a00841aaeae2bce0a74,8ae4fa28efc3b4b7aa681e107ba6978667747a47dc099ee1c34f6113c1d5b2a9
MATH-500/20,math_500,0,True,True,True,stop,stop,201,201,1.1027490631454766,1.1027490631454764,results/mtp5/primary/repeat-0/MATH-500_20.json,results/dflash5/matched-window/repeat-0/MATH-500_20.json,493ccbda660cdd9e064e8a0e50d32e05ab61ccde622752619b59bc71080b1c96,dd6c27ebc44c499e06b86560684f159b8adcacdee74cb9721948e1da5a769959
MATH-500/21,math_500,0,True,True,False,stop,stop,1875,1767,1.1574446813581798,1.0907758677119486,results/mtp5/primary/repeat-0/MATH-500_21.json,results/dflash5/matched-window/repeat-0/MATH-500_21.json,15884d809d8fc060fc75019aa7aa27bad120482c7cb65cd763fbcf73d6f46c1f,9d5d2bbd10a9ecf60dec959689b7dde777ff8826916452fd63a73395bb11d078
MATH-500/22,math_500,0,True,True,True,stop,stop,1211,1211,1.0540735117915305,1.0540735117915305,results/mtp5/primary/repeat-0/MATH-500_22.json,results/dflash5/matched-window/repeat-0/MATH-500_22.json,7f07f42a4fde837b05765edc7f02795db8f69d9d6bac00cccba11a0a2b436c77,38f5f6c4a0f13f4ac173e5e19cdce8b59668afb9149d60e4844e61c4be44c3f4
MATH-500/23,math_500,0,True,True,True,stop,stop,780,780,1.0376253842627603,1.0376253842627603,results/mtp5/primary/repeat-0/MATH-500_23.json,results/dflash5/matched-window/repeat-0/MATH-500_23.json,1e9011ad15c52c5c5a550755b198a0977ca7a7cd561046c8d64c5449e7f3638b,25739c03ad0c32533ef58283954f48650108bd880af571dbba9a601c63edcda9
MATH-500/24,math_500,0,True,True,False,stop,stop,1047,1358,0.814645914299388,1.0566276519757105,results/mtp5/primary/repeat-0/MATH-500_24.json,results/dflash5/matched-window/repeat-0/MATH-500_24.json,9da3a1033b75a9a429e4e69d0787e48819fae5b630d46566b38b3a54c2b319cd,1994d3fb50afacfb204637148099a0cbb748f5fc6ffca01cf81311f8d58444b0
MATH-500/25,math_500,0,True,True,False,stop,stop,1445,1433,1.089356703882691,1.0803101430199975,results/mtp5/primary/repeat-0/MATH-500_25.json,results/dflash5/matched-window/repeat-0/MATH-500_25.json,c111ae305831d1140b7cfc1fad7b1e0dd4e67d632bac980e15b64588434acd45,85bc9ac1e0baa399e2840c07e03bd21ca961d353de069bf1110ea1c3da160e0b
MATH-500/26,math_500,0,True,True,False,stop,stop,1992,2048,1.0357015277732062,1.0648176349796818,results/mtp5/primary/repeat-0/MATH-500_26.json,results/dflash5/matched-window/repeat-0/MATH-500_26.json,a47766a9e6570aaa4a3777d7efdad4f1c4b41d0dc91d36794f83fdcab8433909,6c85470dc3723f885bba4134fe30069a5d8f8e187940b3222983cc2eb04f3fe5
MATH-500/27,math_500,0,True,True,True,stop,stop,441,441,1.0317617152337004,1.0317617152337004,results/mtp5/primary/repeat-0/MATH-500_27.json,results/dflash5/matched-window/repeat-0/MATH-500_27.json,b3c643e83422d795a6662a866e2347fd8b5713ee21ee9107a852cfa17599515d,c4ebb1382510ba35fc9a20f3b2daa06c4f67dd6f707224f70d9bcb58ae64e360
MATH-500/28,math_500,0,True,True,False,stop,stop,524,531,1.050713909536268,1.0647501640529737,results/mtp5/primary/repeat-0/MATH-500_28.json,results/dflash5/matched-window/repeat-0/MATH-500_28.json,02b3577a03d8a815ac3535f6b5f290386cd83b5e1acc16cde0bc286ab82aacb5,bb4d6662186a79e64a3ed19b82fe5fe170b3cb964d1cc425181c77512f534abe
MATH-500/29,math_500,0,True,True,True,stop,stop,596,596,1.0418940122471614,1.0418940122471614,results/mtp5/primary/repeat-0/MATH-500_29.json,results/dflash5/matched-window/repeat-0/MATH-500_29.json,49a52b43ce287a2e0e118492ec4de005a6855334d8c5c1f66eae6d67a640870b,7812a28ee01bd72309bb4ce1377eb663c658cfd8d19150e50d97a665a05c21c4
MATH-500/30,math_500,0,True,True,True,stop,stop,534,534,1.0153137987315919,1.0153137987315919,results/mtp5/primary/repeat-0/MATH-500_30.json,results/dflash5/matched-window/repeat-0/MATH-500_30.json,0ae8ee0bd5304ff35e9f3a2cc0a96c8c73c739254ea0f474225da6445db3630b,f8d64521d67bc90e18c429ea23dfefe79dbd001836a6fb8d0a158512fbbbeb16
MATH-500/31,math_500,0,True,True,True,stop,stop,381,381,1.0117494977996535,1.0117494977996535,results/mtp5/primary/repeat-0/MATH-500_31.json,results/dflash5/matched-window/repeat-0/MATH-500_31.json,cc785d36023d4871e3defa25f9ff7da900ce6f3bbfb240b7e7109503165ac1eb,836df248b636c3279111978b204ee1a424690402e11ef087420d0c0dc4a1b49d
