task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/15,humaneval_plus,0,True,True,True,stop,stop,92,92,0.686768761003936,0.686768761003936,results/mtp5/concurrency-1/repeat-0/HumanEval_15.json,results/mtp5/concurrency-8/repeat-0/HumanEval_15.json,f3f0da8d14da22667ccbfd4af5389317b1dd5464d90a85cc8bf51df13052260f,c7779e1ae35039041e93f3259b7cdfe0057287018cafa8e2bea5d70ad753183f
HumanEval/16,humaneval_plus,0,True,True,True,stop,stop,122,122,0.7012968870812473,0.7012968870812474,results/mtp5/concurrency-1/repeat-0/HumanEval_16.json,results/mtp5/concurrency-8/repeat-0/HumanEval_16.json,1894922093d16c6292eb5619561d46f735412daeaafc5a23621490fdafa65da3,07c99a42ad03f2fe4ccd97e1f1f0504f79317e1c96d42289001fe34db96707ec
HumanEval/17,humaneval_plus,0,True,True,True,stop,stop,261,261,0.7482450220479556,0.7482450220479556,results/mtp5/concurrency-1/repeat-0/HumanEval_17.json,results/mtp5/concurrency-8/repeat-0/HumanEval_17.json,bbbcb5c4ba528e324368cd8ce3667ac95179d0dc67efdef085195b070b4012a7,8edde008d7243fdac8be48901ead022e7219abff7fd687ef7f7e8fecd986712c
HumanEval/18,humaneval_plus,0,True,True,True,stop,stop,161,161,0.7338238493975665,0.7338238493975665,results/mtp5/concurrency-1/repeat-0/HumanEval_18.json,results/mtp5/concurrency-8/repeat-0/HumanEval_18.json,25b7e15916f1133ffbee262805057518b02e6ca55af396576a98eb6c5601f06f,812786c9acd7f77d0d17ac96e943dfe891872a0dcf0be51aab107966909c0687
HumanEval/19,humaneval_plus,0,True,True,True,stop,stop,254,254,0.7606939714640878,0.7606939714640878,results/mtp5/concurrency-1/repeat-0/HumanEval_19.json,results/mtp5/concurrency-8/repeat-0/HumanEval_19.json,cef096ea06cf457931f232faa0e06835ea281055aced06090116f524123b6d2c,44352745586cca9f751644675639147d9e424ba4d95dd06c2e2ca31d87a53a7d
HumanEval/20,humaneval_plus,0,True,True,True,stop,stop,309,309,0.7452869602839484,0.7452869602839485,results/mtp5/concurrency-1/repeat-0/HumanEval_20.json,results/mtp5/concurrency-8/repeat-0/HumanEval_20.json,f3ee62ed42b2f13de4983da89561f047739d95e148f3318fc78bf98ce922276c,b3406ebc8b41612cdf6a9f8c7c08f3563a3ac396d1f638cf4bfa16afa7fcd849
HumanEval/21,humaneval_plus,0,True,True,False,stop,stop,193,193,0.748283443617616,0.748283443617616,results/mtp5/concurrency-1/repeat-0/HumanEval_21.json,results/mtp5/concurrency-8/repeat-0/HumanEval_21.json,c1b9f8d6bc0bdd54d4be094be1c0e9152e49e9ed54f00f0edd4c30b8ca079486,c596af95105df3b8553c3aa603e99c777e9c10bb7df421fde3da62330fadfd9d
HumanEval/22,humaneval_plus,0,True,True,True,stop,stop,119,119,0.7513053324797236,0.7513053324797236,results/mtp5/concurrency-1/repeat-0/HumanEval_22.json,results/mtp5/concurrency-8/repeat-0/HumanEval_22.json,ae82f8b0d04a1bc27396912771001fa8ad77996cda685268c5bf8f503269da4c,175f560b38797bad5b6386e04ad0754e27f74c23806506960de7770dba2ff850
HumanEval/23,humaneval_plus,0,True,True,True,stop,stop,53,53,0.7691946831492824,0.7691946831492824,results/mtp5/concurrency-1/repeat-0/HumanEval_23.json,results/mtp5/concurrency-8/repeat-0/HumanEval_23.json,4e7288d2a98054b4cbdbe57756c1b09fe0224112da61b78c03d552b97e8e7b29,38c6540e2bc38ad50a1378562aa649eeefee26b8d076eb4b3b209d5d80a65836
HumanEval/24,humaneval_plus,0,True,True,False,stop,stop,134,91,1.4042570371805614,0.953637241667396,results/mtp5/concurrency-1/repeat-0/HumanEval_24.json,results/mtp5/concurrency-8/repeat-0/HumanEval_24.json,cde03818476f293d91edcaf95c7a72ebb66004cfb51fbf1394e1bed3d29068dd,21d4ed48ba74c21f4226203da7cf5bb2e599b54b5e3f2a8e68da41f0082f92ca
HumanEval/25,humaneval_plus,0,True,True,True,stop,stop,215,215,0.7395022330948046,0.7395022330948046,results/mtp5/concurrency-1/repeat-0/HumanEval_25.json,results/mtp5/concurrency-8/repeat-0/HumanEval_25.json,c29a3a33e084d29401c6abf9f8e6576836e1de42999ad7d335e0fb5ca95b9826,293fcecba9c415683a3c9ae6a8805002f0b5421c0ab5e5694a085844cf9f4eb6
HumanEval/26,humaneval_plus,0,True,True,True,stop,stop,141,141,0.7454410949381517,0.7454410949381517,results/mtp5/concurrency-1/repeat-0/HumanEval_26.json,results/mtp5/concurrency-8/repeat-0/HumanEval_26.json,ebb712dda26e283c50ac05f31b9cbe8103bfbdf275c12c9cee84eb1cac18842d,f8b6003aaabccad2e63c1c0fdad988a0669ed2577fbbc1eaf70d23270170461b
HumanEval/27,humaneval_plus,0,True,True,True,stop,stop,58,58,0.685728151408756,0.685728151408756,results/mtp5/concurrency-1/repeat-0/HumanEval_27.json,results/mtp5/concurrency-8/repeat-0/HumanEval_27.json,3f98f1a29242770f7c7f281551297d32d4024fc0d2a936ec2684d430312e43d1,cb19db21cc732790abc12a295148a2898125368daa07c26168c41e8b73a97d26
HumanEval/28,humaneval_plus,0,True,True,True,stop,stop,70,70,0.6861156112445435,0.6861156112445435,results/mtp5/concurrency-1/repeat-0/HumanEval_28.json,results/mtp5/concurrency-8/repeat-0/HumanEval_28.json,08c530f47f409631fac9feab38a0ca81a58cfd5245bd3d3566775b70bf8102e5,42200520f0de27be01749e9d0122ed8d9df04add33ac5cc355f9ff8b112ccb12
HumanEval/29,humaneval_plus,0,True,True,True,stop,stop,107,107,0.7215649066196853,0.7215649066196853,results/mtp5/concurrency-1/repeat-0/HumanEval_29.json,results/mtp5/concurrency-8/repeat-0/HumanEval_29.json,40fb68c5bbae843a810385a23c89d7a897f542116172cbe1c130cb4441ad48df,934fbeffc5b7c7cc079382fcbe18f722b1082a34d59cfdc0fd787733a60266f2
HumanEval/30,humaneval_plus,0,True,True,True,stop,stop,139,139,0.7126749981058146,0.7126749981058146,results/mtp5/concurrency-1/repeat-0/HumanEval_30.json,results/mtp5/concurrency-8/repeat-0/HumanEval_30.json,f48d967d6dc2e3f0613c94e7f5d82b59039774d10e87f2cd2995aab17c14a3af,3560aac50a2aa3a832b8f4a0cc0ba3e8494f5a9ea461cf5c0654cd66b0042324
HumanEval/31,humaneval_plus,0,True,True,True,stop,stop,193,193,0.7362336308126199,0.7362336308126199,results/mtp5/concurrency-1/repeat-0/HumanEval_31.json,results/mtp5/concurrency-8/repeat-0/HumanEval_31.json,10d909fc83adfa75296fb1de1a06029e49fa31c582ae72415442a668866fb7fc,45186545659e6a0bb905ed4fe7789501b12b5b2e10021aa72d3e4c0c2a40fdb1
MATH-500/0,math_500,0,True,True,True,stop,stop,353,353,0.7888394705240862,0.7888394705240862,results/mtp5/concurrency-1/repeat-0/MATH-500_0.json,results/mtp5/concurrency-8/repeat-0/MATH-500_0.json,af131e2b6a7312c8700e70e9b66788d80f6917504d22d06a6149767cf0f3df35,42ab38022932ee6eaae901efa9e26613cc23cbd9c232ef002a094cea59451335
MATH-500/1,math_500,0,True,True,False,stop,stop,914,915,0.829766561426079,0.8306744023029127,results/mtp5/concurrency-1/repeat-0/MATH-500_1.json,results/mtp5/concurrency-8/repeat-0/MATH-500_1.json,7af1dbf9e850df8519914e7c67883e7985334ccf78ae391d60a5627bbd398653,527a5f92498718c3ddfc2c388b21bd772009ded39601bc505bc17faef1c58a84
MATH-500/2,math_500,0,True,True,True,stop,stop,533,533,0.800650031444671,0.8006500314446708,results/mtp5/concurrency-1/repeat-0/MATH-500_2.json,results/mtp5/concurrency-8/repeat-0/MATH-500_2.json,64681d417ecca5701fe0455a58c46c72f00ccecec093204f50f4f173c36fe5aa,f6f9037db9a96d8eca9ba0cf00f672c8ec7b75b968095fe2855ef0bfb66e3f60
MATH-500/3,math_500,0,True,True,False,stop,stop,805,835,0.7725594882630201,0.8013505250926979,results/mtp5/concurrency-1/repeat-0/MATH-500_3.json,results/mtp5/concurrency-8/repeat-0/MATH-500_3.json,221a51d79b76bb7248ac16d3a69bcd250e9064a2575b10b32165d445678e5d52,40a4892eb1087993e65fe2c1a096a57ca7d4f03ce1aa78ad8ceb8215dc468741
MATH-500/4,math_500,0,True,True,True,stop,stop,697,697,0.8194612793209767,0.8194612793209768,results/mtp5/concurrency-1/repeat-0/MATH-500_4.json,results/mtp5/concurrency-8/repeat-0/MATH-500_4.json,8e0ea75a08f3b22e10e936eb7b2f69b8ab8bc48d605ecb2890fd7bd1303839bd,ec3a2299e2551876f63fb35f9b1379272aeb95077e17bb621fdf6428f83e1429
MATH-500/5,math_500,0,True,True,True,stop,stop,351,351,0.8031332092457156,0.8031332092457156,results/mtp5/concurrency-1/repeat-0/MATH-500_5.json,results/mtp5/concurrency-8/repeat-0/MATH-500_5.json,5e61b773d94bdca3062e1c32554e986e7134d01b57d3c07953ff6db3eee39337,072ef23d0728335dec9303404460e7fbe452918c9567a3985887971907f4e5e5
MATH-500/6,math_500,0,True,True,True,stop,stop,901,901,0.8149551759893312,0.8149551759893312,results/mtp5/concurrency-1/repeat-0/MATH-500_6.json,results/mtp5/concurrency-8/repeat-0/MATH-500_6.json,8fe1db495b7ff6d30ee6ed77189c152647a5255362ebfb5121c57f11742a2842,ad891be4e35b7d2424f975cacbf75beac32341baf67e6c145bacadf210550420
MATH-500/7,math_500,0,True,True,False,stop,stop,1239,1237,0.8193741295835916,0.8180514917634406,results/mtp5/concurrency-1/repeat-0/MATH-500_7.json,results/mtp5/concurrency-8/repeat-0/MATH-500_7.json,ca260ff2b144347d9da02c28306b2d69c68006a97a2ac8d092371400029949ff,d157aa66c401f5344633d81e520b72b67a1d897d2bd3f66230397cb26bdcac64
MATH-500/8,math_500,0,True,True,False,stop,stop,492,482,0.8611365880287684,0.8436338118493217,results/mtp5/concurrency-1/repeat-0/MATH-500_8.json,results/mtp5/concurrency-8/repeat-0/MATH-500_8.json,3206746d2201293d4d049c915d83913791cea00840b9c97245a3c09faabadf85,0e01d6a7aa7be6ed9e2a4bfdf5abdf4325eeaf0790ff97230c78cf8ac3d744a9
MATH-500/9,math_500,0,True,True,False,stop,stop,5623,7018,0.6974353897475775,0.8704608865816287,results/mtp5/concurrency-1/repeat-0/MATH-500_9.json,results/mtp5/concurrency-8/repeat-0/MATH-500_9.json,6d270f715fff30761b5b9c910f555140d2fbe217d984cb6efc2ca9a8a72cb3b8,b568717913f10e95381368068fc78f9d3c4ccd592f3d15027606acea29e16250
MATH-500/10,math_500,0,True,True,False,stop,stop,1427,1482,0.7985372708894134,0.8293148111129016,results/mtp5/concurrency-1/repeat-0/MATH-500_10.json,results/mtp5/concurrency-8/repeat-0/MATH-500_10.json,75ecdae8189b5a83658721075c6ddb2b7cb92d61093ecce0b01817dab4ca9ece,250454ba39a1438457094d703744f2257177746ae45e400c2b8f3ca233d317c8
MATH-500/11,math_500,0,True,True,False,stop,stop,2920,3164,0.7737432394004222,0.8383984963914164,results/mtp5/concurrency-1/repeat-0/MATH-500_11.json,results/mtp5/concurrency-8/repeat-0/MATH-500_11.json,f30a65ba310e50f3a29ee035978e001f6869807727d2e2b81967fca0c7256932,40d829069ad78e72849de354e9350f7a11eb94ab002bec8df6e0c4e2cfb4e4c9
MATH-500/12,math_500,0,True,True,False,stop,stop,1257,1189,0.8440984649286285,0.7984352225935875,results/mtp5/concurrency-1/repeat-0/MATH-500_12.json,results/mtp5/concurrency-8/repeat-0/MATH-500_12.json,378cf6da37955d31e440b0053c958e6b207fc1b23ba6eef8c6b4f9869fb89fb6,21115ba7e9d6e49607319119fe0cda2526974c2f502f5be7fa26598e8a09d2c0
MATH-500/13,math_500,0,True,True,True,stop,stop,347,347,0.8060544211144897,0.8060544211144898,results/mtp5/concurrency-1/repeat-0/MATH-500_13.json,results/mtp5/concurrency-8/repeat-0/MATH-500_13.json,dbd2025327ee3c4ba50fc490764cd743e288a482783115045663b32be74ae9d5,c633eab3c9946d2e9d5982a87d816c5f195c6a08b51bfce778175090d82fecdc
MATH-500/14,math_500,0,True,True,False,stop,stop,825,797,0.8525834939627125,0.8236473268948871,results/mtp5/concurrency-1/repeat-0/MATH-500_14.json,results/mtp5/concurrency-8/repeat-0/MATH-500_14.json,262f0c5a340af1b3b35e0396963cb7af582f6d385034d99c50344bea7d3341ab,169b15b64aa2d8733d6b4ba5dee58165e7d7d1e1ddc26b14a96be7f0c32ec11d
MATH-500/15,math_500,0,True,True,True,stop,stop,833,833,0.8262713674069314,0.8262713674069313,results/mtp5/concurrency-1/repeat-0/MATH-500_15.json,results/mtp5/concurrency-8/repeat-0/MATH-500_15.json,022bd73bf069510cb3b3af2353faa62270a62bb6bbefde46c07bd8940bcc334a,eabb24db2a7e8b8bcb235a6c8db5674ab35fdaeffeab8ed8966b8dcee4617e7e
MATH-500/16,math_500,0,True,True,True,stop,stop,576,576,0.8194383826419495,0.8194383826419496,results/mtp5/concurrency-1/repeat-0/MATH-500_16.json,results/mtp5/concurrency-8/repeat-0/MATH-500_16.json,bedfe9621265a227946e2cc90382e24527312fc42d4b9fd66dc2e1b0cbbf6e89,f5730c507204e3c59793a1cadb6efc0e8f13a35e14e96a89a0cad545316eb734
MATH-500/17,math_500,0,True,True,False,stop,stop,1665,1637,0.7919580556254677,0.7786398420774118,results/mtp5/concurrency-1/repeat-0/MATH-500_17.json,results/mtp5/concurrency-8/repeat-0/MATH-500_17.json,3e0287821d793937887ddee43fa1890dcb54555951ea124f546a3d8eb977a2dc,11b5b97d8816401e6d206678dbd14e7556c5ef432ed56eb9b489edc9f5732118
MATH-500/18,math_500,0,False,True,False,stop,stop,8117,7867,0.9686355400123484,0.9388019949830165,results/mtp5/concurrency-1/repeat-0/MATH-500_18.json,results/mtp5/concurrency-8/repeat-0/MATH-500_18.json,fc1c4130c9f5390fe4c669d7aa8dc6b6903ecf05619feebd38551f3160cc39d6,f6c92ff5a9ba6093e1745e1ab7e5f15cc2a308bdaa487936080746df257f5678
MATH-500/19,math_500,0,True,True,False,stop,stop,1251,959,1.065330034415106,0.8166678681087823,results/mtp5/concurrency-1/repeat-0/MATH-500_19.json,results/mtp5/concurrency-8/repeat-0/MATH-500_19.json,796cc4dd86694ca6b59bb5327deb31f909bee6b8b660abf15e2829bf66eff4cb,dc4618fc5831664a18b6beadb4639aadd353b2aa2162c6478098a1cf99e4360f
MATH-500/20,math_500,0,True,True,True,stop,stop,201,201,0.8098866687679996,0.8098866687679998,results/mtp5/concurrency-1/repeat-0/MATH-500_20.json,results/mtp5/concurrency-8/repeat-0/MATH-500_20.json,38162d496fc63f3fcb460c4dd24aae30351eaba8fd26a6177f395ff55a123cc9,b04d421360eb731016bdbfe291e18bb38ae84128ebee9c36454579971967910d
MATH-500/21,math_500,0,True,True,True,stop,stop,1875,1875,0.8222823149188717,0.8222823149188716,results/mtp5/concurrency-1/repeat-0/MATH-500_21.json,results/mtp5/concurrency-8/repeat-0/MATH-500_21.json,b4367201199075c5eb161b73752ce290cd5d9b5e1b8652bcf7eeb8b92fd21a6b,10c93ce85efe6ef10e59d188a38a079195f6bbb6e87b0b5b92907fa51454ae27
MATH-500/22,math_500,0,True,True,True,stop,stop,1211,1211,0.8159425655177819,0.8159425655177819,results/mtp5/concurrency-1/repeat-0/MATH-500_22.json,results/mtp5/concurrency-8/repeat-0/MATH-500_22.json,d73b06e703366cf012ea705209b347b0136d9f4c70ec033cb6f259b7e4179045,c05d22bb32c1617ffc12685c32c2887e7c997c356944454f2ea5be1cc1629760
MATH-500/23,math_500,0,True,True,True,stop,stop,780,780,0.8187642268938161,0.8187642268938161,results/mtp5/concurrency-1/repeat-0/MATH-500_23.json,results/mtp5/concurrency-8/repeat-0/MATH-500_23.json,4cd7146d775f6cd1804673763415ada70156774b23292d05009dd8eb64c0e1b5,9fd4fe6e3f74af6aed4d4f64ee2460ed47dba55928003ecddb4a6d3f6666f4f1
MATH-500/24,math_500,0,True,True,False,stop,stop,1047,1061,0.8048835099222552,0.8156460401408909,results/mtp5/concurrency-1/repeat-0/MATH-500_24.json,results/mtp5/concurrency-8/repeat-0/MATH-500_24.json,66b419e469becc3dbd5f43f238ecdbcbd37b4c9f30ad162e125cb2d12169cb3e,76d20d6d5e05c9d4e23b007ac13e6dfd348a122c10d425444c7224c4e78e5922
MATH-500/25,math_500,0,True,True,True,stop,stop,1445,1445,0.8170975529632819,0.8170975529632819,results/mtp5/concurrency-1/repeat-0/MATH-500_25.json,results/mtp5/concurrency-8/repeat-0/MATH-500_25.json,52cc9c7895a2f2e80986c80d2ccb9f4952cdf773f5eb39bae446be881012ea45,0f089192c920ea233dd838ef01a0bf867cc3c5024a8018e2ccf309fed6903ffa
MATH-500/26,math_500,0,True,True,False,stop,stop,1992,2230,0.7729465872983645,0.8652966313631287,results/mtp5/concurrency-1/repeat-0/MATH-500_26.json,results/mtp5/concurrency-8/repeat-0/MATH-500_26.json,ed0d5ba6660cffeb1e979c246f91ba62c2b2552c3209251033734853102539b5,f969ad660f239925f8f255bd4793278162d00ebd293b552c1b6bdeddc6a1b178
MATH-500/27,math_500,0,True,True,True,stop,stop,441,441,0.8153586829660119,0.815358682966012,results/mtp5/concurrency-1/repeat-0/MATH-500_27.json,results/mtp5/concurrency-8/repeat-0/MATH-500_27.json,d47a0a274c0a8c0b25fdf5fd854527b6060ca975d5b5c48b514a469d6efe008a,f175ed14c63688c0ca6f68477a8ceed3004e0a5aa872887d0d6970dc164f3a3c
MATH-500/28,math_500,0,True,True,True,stop,stop,524,524,0.8181976144195459,0.8181976144195459,results/mtp5/concurrency-1/repeat-0/MATH-500_28.json,results/mtp5/concurrency-8/repeat-0/MATH-500_28.json,8bb0c5e91a988e47eb6055036107c5fa0f84f1fe22a011e391078cab51d1bba9,0f694f337a9434e6d613b1bc7fd6366bf8cef0038d187e67fee5859254bdcbd3
MATH-500/29,math_500,0,True,True,True,stop,stop,596,596,0.8246321101111074,0.8246321101111074,results/mtp5/concurrency-1/repeat-0/MATH-500_29.json,results/mtp5/concurrency-8/repeat-0/MATH-500_29.json,561281fccc1183a95370ebf8eae09f3fb8a9cf2ecee495287aa275d38c3df969,51f130d7c7423254a28fef7c45f02bb1190efed79dd505e5a09444eea8e40a6a
MATH-500/30,math_500,0,True,True,False,stop,stop,534,500,0.8687781913389708,0.8134627259728191,results/mtp5/concurrency-1/repeat-0/MATH-500_30.json,results/mtp5/concurrency-8/repeat-0/MATH-500_30.json,271037c34e6276e3da1780e1d30c0a933019e14206e116698291dffb75963cab,e752b7f278f1a079f2c64c7aa9bdf57755b983a28d03cf0a83b3fc61af9b10f4
MATH-500/31,math_500,0,True,True,False,stop,stop,381,348,0.8968812755863044,0.8191986454174118,results/mtp5/concurrency-1/repeat-0/MATH-500_31.json,results/mtp5/concurrency-8/repeat-0/MATH-500_31.json,2a26792a915c124ae39616843ba6ee25a52b56880628a98d68910842e020ced6,27427e551dfea80bce46f971a31cf4481e6899c59483f99a7b2b06873e63df23
