task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/10,humaneval_plus,0,True,True,False,stop,stop,342,327,0.8356252132196098,0.7989749845696269,results/dflash15/primary/repeat-0/HumanEval_10.json,results/dflash5/matched-window/repeat-0/HumanEval_10.json,ba664bf5fbd2edc2c91b659996aaa796c6719624e9921edb267db3bfd7aabbbe,cba3f9f78ca41b208887bc906fef284069a69eef6bb93f175096bdce2047a986
HumanEval/11,humaneval_plus,0,True,True,True,stop,stop,140,140,0.5653421474528552,0.5653421474528552,results/dflash15/primary/repeat-0/HumanEval_11.json,results/dflash5/matched-window/repeat-0/HumanEval_11.json,167b65ae3c8103448ef56f69c8ace97e5c17f2124d80726a57c826fc8e507e27,92131b754b5bca046c2d61b4c30b54bac9aef510be57876e0463b7a404c59ce8
HumanEval/12,humaneval_plus,0,True,True,True,stop,stop,161,161,0.546304599008209,0.546304599008209,results/dflash15/primary/repeat-0/HumanEval_12.json,results/dflash5/matched-window/repeat-0/HumanEval_12.json,9a8fff506ed758256f9243b32bcb9e2552d270fc279393dbdc021e2587ad548c,87464342b75e5326125f9f5dae7c3c032f8adeda4101fd9cd888125eddc0e571
HumanEval/13,humaneval_plus,0,True,True,True,stop,stop,109,109,0.549871664884712,0.549871664884712,results/dflash15/primary/repeat-0/HumanEval_13.json,results/dflash5/matched-window/repeat-0/HumanEval_13.json,bded454bed6582e3cb942c1664c667ccd9c2419247b306a9d31e9c249438b9bc,df4d04f5c67273398a343c17fac7fee10a5499eef9435f6b1cb0f4fb828828eb
HumanEval/14,humaneval_plus,0,True,True,True,stop,stop,79,79,0.6752309864659971,0.675230986465997,results/dflash15/primary/repeat-0/HumanEval_14.json,results/dflash5/matched-window/repeat-0/HumanEval_14.json,c31032edf6be57db17c33ca8cd0f0a69ab0abd79db92394e9a43ed31f0752358,dcdccfc9f9b22b47d5c97d729035bc9176d5f489f005e1e6451dfa38fc47cc69
HumanEval/15,humaneval_plus,0,True,True,True,stop,stop,92,92,0.546821140663555,0.5468211406635549,results/dflash15/primary/repeat-0/HumanEval_15.json,results/dflash5/matched-window/repeat-0/HumanEval_15.json,736465530adc4e3aac1662ec7bfc7e5680a2d31407881bd4374e6b82a57cc3bb,8f46ca8bf38641e4414cf0083a73927e6e67063bc7d4c1004044a4563ae192f8
HumanEval/16,humaneval_plus,0,True,True,True,stop,stop,122,122,0.5928044846708609,0.5928044846708609,results/dflash15/primary/repeat-0/HumanEval_16.json,results/dflash5/matched-window/repeat-0/HumanEval_16.json,cc6e303c54631dc226d2e34b17e07ed3cf074dadc1afa22be440030f484058cd,dfbea652bfce4830a28a384475be19458b3a5661d3298430faa25e2855cc37ae
HumanEval/17,humaneval_plus,0,True,True,True,stop,stop,261,261,0.6039587676928273,0.6039587676928273,results/dflash15/primary/repeat-0/HumanEval_17.json,results/dflash5/matched-window/repeat-0/HumanEval_17.json,4c68562dd02a870ccb94475576a38638ed56d4617d00c1105ff9f3ea861a0cdb,8c40809c3e49662b0074f7128c26b2cae590d9b5e5d6b6aef29553243a11b0f6
HumanEval/18,humaneval_plus,0,True,True,True,stop,stop,161,161,0.5637312640014966,0.5637312640014966,results/dflash15/primary/repeat-0/HumanEval_18.json,results/dflash5/matched-window/repeat-0/HumanEval_18.json,a62522c4a368da889dd0c90823e52022dccbcfce64bee38af07509cd05e80bd7,680ef5782a1cfdbe32adc8a52ceaa152d53c600ed5f8ebe4f722b0c06476a3db
HumanEval/19,humaneval_plus,0,True,True,True,stop,stop,254,254,0.552429906673976,0.5524299066739758,results/dflash15/primary/repeat-0/HumanEval_19.json,results/dflash5/matched-window/repeat-0/HumanEval_19.json,7be53de3672a72ed28cc5bfa5d3edc3d6968408536ee06d6b1962d61755adb64,90179a0bd2b1cb1a965961734d96a67ce79fa82652efa44d6942cc95470884cc
HumanEval/20,humaneval_plus,0,True,True,True,stop,stop,309,309,0.5862241087218375,0.5862241087218374,results/dflash15/primary/repeat-0/HumanEval_20.json,results/dflash5/matched-window/repeat-0/HumanEval_20.json,d443e3c22b018c9c6f266d8e55680c7d1e4e3a6878e98b2e2d3798220277654b,ce54bfc0e0173ec80774d05256c7b68b51c40c4e01b2c3f100fe0446a1b054b8
HumanEval/21,humaneval_plus,0,True,True,False,stop,stop,193,207,0.5224320013689628,0.5603286232299238,results/dflash15/primary/repeat-0/HumanEval_21.json,results/dflash5/matched-window/repeat-0/HumanEval_21.json,36455b663794499649b7a60ab90c1b903a685b65ad31dff8cca8f955d6c3a13f,0c2bdafa86bcbe1acefe62fa3c6bb91caef9ff736077976717527d62c4e57181
HumanEval/22,humaneval_plus,0,True,True,True,stop,stop,119,119,0.5451425305869897,0.5451425305869897,results/dflash15/primary/repeat-0/HumanEval_22.json,results/dflash5/matched-window/repeat-0/HumanEval_22.json,ae828fde30a1de25d3d6790f98bcd72fa39963a7ae11de408b1bc8d1a23785ce,e871583c51fea0d4522e0b623dd3963ba6f407a4de6ed6370e7e3f5130a53707
HumanEval/23,humaneval_plus,0,True,True,True,stop,stop,53,53,0.5380298243635762,0.5380298243635762,results/dflash15/primary/repeat-0/HumanEval_23.json,results/dflash5/matched-window/repeat-0/HumanEval_23.json,b788d86fd10d046fc48ae4330936f3243bdd04d387bf9f2adb37adcb5d3543b3,ece5b705ba19ba5ae6660037f19dfd553a843fbdce23b12fb0a24509dc13b8d8
HumanEval/24,humaneval_plus,0,True,True,False,stop,stop,136,123,0.9673411322069538,0.8748747004518774,results/dflash15/primary/repeat-0/HumanEval_24.json,results/dflash5/matched-window/repeat-0/HumanEval_24.json,f1859124ee82d3b077f3fdf3efcc1f5a7eeb605cab27f65c24129ca372a8792c,ce5786e7e798ecff5bdb6b7ac52bd28f2fb22d71bf831246ecc94cc69eba79a2
HumanEval/25,humaneval_plus,0,True,True,True,stop,stop,215,215,0.5083026165554092,0.5083026165554092,results/dflash15/primary/repeat-0/HumanEval_25.json,results/dflash5/matched-window/repeat-0/HumanEval_25.json,882ab4ae2d792cb00f44a25003a304d9d8657792df1b94cdd34ef9058bc7640c,18ca7ff0e0bd7e6afdb035e92d0cc20366a8315771f0df498254d7f25e6f83b6
HumanEval/26,humaneval_plus,0,True,True,True,stop,stop,141,141,0.6805490828618953,0.6805490828618953,results/dflash15/primary/repeat-0/HumanEval_26.json,results/dflash5/matched-window/repeat-0/HumanEval_26.json,b1bbb9b81f27df96934a67083069dadb9e138252f1f13594242b3e10f7139fa1,14f0c5938538325957a70dd0ef7d74c1442510c53a74c8166b8944fef70d97f2
HumanEval/27,humaneval_plus,0,True,True,True,stop,stop,58,58,0.6424094867243181,0.6424094867243181,results/dflash15/primary/repeat-0/HumanEval_27.json,results/dflash5/matched-window/repeat-0/HumanEval_27.json,fc098a7ef1516ed473bfa61770efce67d79b8022b4ecad84d03610622dd8de68,392d685de9b2464fc4829fc67b91ebcee022f1055041dd0c85f1c68160df29bc
HumanEval/28,humaneval_plus,0,True,True,True,stop,stop,70,70,0.5408733020040102,0.5408733020040102,results/dflash15/primary/repeat-0/HumanEval_28.json,results/dflash5/matched-window/repeat-0/HumanEval_28.json,53af29e08bdc5f4d1f65360aaef3fccf87e333b3b5a203f2023747fa17ca8764,d066b57ef43d468113e88fce9ea0b1b0c815c0ed9292bab778f033d0d94f3610
HumanEval/29,humaneval_plus,0,True,True,True,stop,stop,107,107,0.5458553918119406,0.5458553918119406,results/dflash15/primary/repeat-0/HumanEval_29.json,results/dflash5/matched-window/repeat-0/HumanEval_29.json,911e00fe92b16b97759679694953932de49b7f7bcd4d9f2593b84599cb7a20ae,6abeb1c87c95e34bd21fbccc6a6ef0bdd474071007c8a813e4d82b79e1067965
HumanEval/30,humaneval_plus,0,True,True,True,stop,stop,139,139,0.5047168740719509,0.5047168740719509,results/dflash15/primary/repeat-0/HumanEval_30.json,results/dflash5/matched-window/repeat-0/HumanEval_30.json,5b13a597d9b8fbe44ce6894943c7eb0acd5e6437e5be5b2e8c54d249e68c9a40,3ed00763c2f454ad15f9a0b4fd75e222d9d42ba27ac62bad90eca5441c84f4f3
HumanEval/31,humaneval_plus,0,True,True,True,stop,stop,193,193,0.5017788587277545,0.5017788587277545,results/dflash15/primary/repeat-0/HumanEval_31.json,results/dflash5/matched-window/repeat-0/HumanEval_31.json,414fa271a2aaf2a99c495a8b1c0ebbef1461495ff3c629dcb9cee576f89c0790,d82dc9d01b3e2f9c31fb89ee80ec92058fa6e101567bc65dea559794f781902e
MATH-500/0,math_500,0,True,True,True,stop,stop,353,353,0.7046016346952191,0.7046016346952191,results/dflash15/primary/repeat-0/MATH-500_0.json,results/dflash5/matched-window/repeat-0/MATH-500_0.json,2a770011ab3e1f7d93973cb0b0275d146e2b96abf741e7db901b5915dff1b853,6297be3e54d385123b48be01b0f4701ae37ae58c36b3c7c6280ec4ad23ae8ef9
MATH-500/1,math_500,0,True,True,False,stop,stop,914,910,0.6777849433509333,0.6748187072749993,results/dflash15/primary/repeat-0/MATH-500_1.json,results/dflash5/matched-window/repeat-0/MATH-500_1.json,40d681c6810d865f5032e52a247808c5ab5ce65121dba1bafbaed2d63290b933,3f262282994186c62af881907de428c4b2d545edf160957ecb10042bcdc383dc
MATH-500/2,math_500,0,True,True,True,stop,stop,533,533,0.5983584228649546,0.5983584228649546,results/dflash15/primary/repeat-0/MATH-500_2.json,results/dflash5/matched-window/repeat-0/MATH-500_2.json,e96fc08e7e72662214f4dec9641f357d86b37b8877586c5554d579f51fe9eecc,ddfd45d889c46ee35257254225a8684bf831fba267bc090c5eb4e68c7d4114c3
MATH-500/3,math_500,0,True,True,False,stop,stop,805,838,0.6366348686705908,0.6627329440322424,results/dflash15/primary/repeat-0/MATH-500_3.json,results/dflash5/matched-window/repeat-0/MATH-500_3.json,f6f283db0b698709f0f4c7443333d702fe5c18f480edc7ae6bae5ac1daa62d1a,bb3bbc6b100a387a3337f91cbaa5c06802ab7ebe353e9e39331c3a844aa7eb21
MATH-500/4,math_500,0,True,True,True,stop,stop,668,668,0.7893380417152941,0.7893380417152941,results/dflash15/primary/repeat-0/MATH-500_4.json,results/dflash5/matched-window/repeat-0/MATH-500_4.json,35560dbcba14261de9f7767adf2b1bf8b57b76d9181acf9dc33bb769014d423f,d9b54b6a4f924ee876c4fbad65bdfd3aba272ff9b2b50bc82122fc60eecf4e3e
MATH-500/5,math_500,0,True,True,False,stop,stop,351,369,0.7982082047068346,0.8391419587943646,results/dflash15/primary/repeat-0/MATH-500_5.json,results/dflash5/matched-window/repeat-0/MATH-500_5.json,e87ffa6734bda60b749bccdf16d5303f2e14f0413b3be1192ad188b929f4c335,5251f41b3e2ab2218b0ebce89fb8578e7b485f65352655f6952cb2a7c3530e59
MATH-500/6,math_500,0,True,True,True,stop,stop,901,901,0.7804843963484785,0.7804843963484787,results/dflash15/primary/repeat-0/MATH-500_6.json,results/dflash5/matched-window/repeat-0/MATH-500_6.json,b279c988b9c4e82ab97efd7860f4dc4376fc897ab3058af0414b06b801642950,ddae4d0edc71313365cc7702540a22388a0bf35d84151565f068e57c53d0a959
MATH-500/7,math_500,0,True,True,True,stop,stop,1013,1013,0.6808510476970187,0.6808510476970188,results/dflash15/primary/repeat-0/MATH-500_7.json,results/dflash5/matched-window/repeat-0/MATH-500_7.json,ed4b95f3bda9b0f4c329cf036c27de02b73cf34e83ba912af19055828c27647b,0f120c87ba25eb151525f6480d4a46d33a7cae78bc7ef0fb644b587bcf82c1ba
MATH-500/8,math_500,0,True,True,True,stop,stop,482,482,0.6181002018887306,0.6181002018887307,results/dflash15/primary/repeat-0/MATH-500_8.json,results/dflash5/matched-window/repeat-0/MATH-500_8.json,d681bcf0e70408d1321f3d0236fda35d02c856d6b27c181f964ded5e9d1320d5,f215d758dce046f3624284985ccf810ce0e73ae665639cd1749f4ee8741ed3b1
MATH-500/9,math_500,0,True,True,False,stop,stop,7075,6198,0.9884393374518725,0.8659147722299231,results/dflash15/primary/repeat-0/MATH-500_9.json,results/dflash5/matched-window/repeat-0/MATH-500_9.json,7fa2d9dad14506e04ef3916f0c4c10b7aad3dc293ea61cc76cb7fa74fea0aa4f,861abf6d267be8c15c6b4585f81d66a13726f14199b24eea352caff22bd1d649
MATH-500/10,math_500,0,True,True,False,stop,stop,1518,1577,0.8686178716168318,0.9023783817784873,results/dflash15/primary/repeat-0/MATH-500_10.json,results/dflash5/matched-window/repeat-0/MATH-500_10.json,7ce0dc68eca4c3ad964648c5187039f94d1eeca57033ae26ae50d271fa710008,7156213c09c321f40d456f17b78ff17125d9311d9526a1f11b3627211a5c6a7f
MATH-500/11,math_500,0,True,True,False,stop,stop,2861,2918,0.709621651717511,0.7237595175504009,results/dflash15/primary/repeat-0/MATH-500_11.json,results/dflash5/matched-window/repeat-0/MATH-500_11.json,275cd75a9d162703708d2b25fa4d1e124d4df6ec1901e85571e49885b4d56e7c,eb4810c0196d8c912874a26a9690866f53ef4a48c93da319c0aa71c05cc66c1c
MATH-500/12,math_500,0,True,True,False,stop,stop,1189,1253,0.6560263411039103,0.691338103787384,results/dflash15/primary/repeat-0/MATH-500_12.json,results/dflash5/matched-window/repeat-0/MATH-500_12.json,e1d3d9b1c8309cde4298f80b87fdfee05beab7b5811841b364d0755448ad4caa,612090595623397b26a61ebbea0df564b13615eb88320d9edef61d7eb5fc0fd5
MATH-500/13,math_500,0,True,True,True,stop,stop,351,351,0.7168477704672984,0.7168477704672985,results/dflash15/primary/repeat-0/MATH-500_13.json,results/dflash5/matched-window/repeat-0/MATH-500_13.json,a1c44d97d4b15165f84639313e097e732ebbf646d2dc63b3a35bc18d6365f840,b182e308083e058df9a16886806cc8b32a4778fbe009a2889436efdea975bb39
MATH-500/14,math_500,0,True,True,False,stop,stop,766,791,0.7180436567043806,0.7414785018970823,results/dflash15/primary/repeat-0/MATH-500_14.json,results/dflash5/matched-window/repeat-0/MATH-500_14.json,4f79987c3e78935596678c4ca74212bc9caeaa6812a03087094f4a61f716af88,2f385d6d5513da67f278475ad48a0bc1a34b522509a1009aee795e616f74dc23
MATH-500/15,math_500,0,True,True,True,stop,stop,833,833,0.6353974115953036,0.6353974115953037,results/dflash15/primary/repeat-0/MATH-500_15.json,results/dflash5/matched-window/repeat-0/MATH-500_15.json,cb030704a3edac1458257011e692287019d5af8cd9f203e66d814f0529189636,7b0fdba23ea2331b40b2f6906668f72d459c4f82b5ddd9cc1ee1ed6b2622662d
MATH-500/16,math_500,0,True,True,False,stop,stop,585,576,0.7230929564214711,0.7119684493996022,results/dflash15/primary/repeat-0/MATH-500_16.json,results/dflash5/matched-window/repeat-0/MATH-500_16.json,88434218ca27e0b77661a8a7f58d16bdf72c51ef29dbd1e28b45cd90b2ee7a74,1e92a4c26e6bdddbc3c67ccc5030868c21ee218bb5e5fc829227f7f6912fa070
MATH-500/17,math_500,0,True,True,False,stop,stop,1685,1796,0.7660849532464643,0.8165510836977149,results/dflash15/primary/repeat-0/MATH-500_17.json,results/dflash5/matched-window/repeat-0/MATH-500_17.json,051359823cc6cf43f95633964a89e1e6c961f1fe41d1962bbcef70490861a1f2,f552c2f45eef14122e5efb219da616f74d1e3ebb78191de4386ed8c8e638eb8e
MATH-500/18,math_500,0,False,True,False,length,stop,8192,4921,1.5353560825586854,0.9223006936366323,results/dflash15/primary/repeat-0/MATH-500_18.json,results/dflash5/matched-window/repeat-0/MATH-500_18.json,0fa58dab52d37bf3919cdecb92ec85ad3e080ba8c6a0bfbe8cd29dfc591470f8,6700852210a8448fae76dccff59f40b5248621546efa4523fb351ca6e29d423f
MATH-500/19,math_500,0,True,True,False,stop,stop,1200,1203,0.7323384701790087,0.7341693163544563,results/dflash15/primary/repeat-0/MATH-500_19.json,results/dflash5/matched-window/repeat-0/MATH-500_19.json,106f37915d41a3a3d27794e80711e6db897a3e6ea0203dcd79189b368e7fc5eb,8ae4fa28efc3b4b7aa681e107ba6978667747a47dc099ee1c34f6113c1d5b2a9
MATH-500/20,math_500,0,True,True,True,stop,stop,201,201,0.7955820868307002,0.7955820868307003,results/dflash15/primary/repeat-0/MATH-500_20.json,results/dflash5/matched-window/repeat-0/MATH-500_20.json,110447c5835236529910bf04bde8d2584e17d6bd0b638fe1d64d3c8253cd0072,dd6c27ebc44c499e06b86560684f159b8adcacdee74cb9721948e1da5a769959
MATH-500/21,math_500,0,True,True,False,stop,stop,1875,1767,0.7643528893937064,0.7203261629646289,results/dflash15/primary/repeat-0/MATH-500_21.json,results/dflash5/matched-window/repeat-0/MATH-500_21.json,57235c05393f1e4b62be7bf627a5b199aef0a83f913abfb95532cf6eb4a3ea66,9d5d2bbd10a9ecf60dec959689b7dde777ff8826916452fd63a73395bb11d078
MATH-500/22,math_500,0,True,True,True,stop,stop,1211,1211,0.706197630327211,0.7061976303272108,results/dflash15/primary/repeat-0/MATH-500_22.json,results/dflash5/matched-window/repeat-0/MATH-500_22.json,cad2146c0087de9697069539165b432d8eafc08e6f48fae1faffae5f270a9391,38f5f6c4a0f13f4ac173e5e19cdce8b59668afb9149d60e4844e61c4be44c3f4
MATH-500/23,math_500,0,True,True,True,stop,stop,780,780,0.6968674151159246,0.6968674151159246,results/dflash15/primary/repeat-0/MATH-500_23.json,results/dflash5/matched-window/repeat-0/MATH-500_23.json,30c0836548a2ff08307ac60048b5c9960f64340aee70813564af2c55c55fd785,25739c03ad0c32533ef58283954f48650108bd880af571dbba9a601c63edcda9
MATH-500/24,math_500,0,True,True,False,stop,stop,1312,1358,0.6802143501442999,0.7040633288841153,results/dflash15/primary/repeat-0/MATH-500_24.json,results/dflash5/matched-window/repeat-0/MATH-500_24.json,10633008f6bee000e89d92143e6a52eb83bae96e86f6a1e8dda554a4ce5c729b,1994d3fb50afacfb204637148099a0cbb748f5fc6ffca01cf81311f8d58444b0
MATH-500/25,math_500,0,True,True,True,stop,stop,1433,1433,0.6154398839738806,0.6154398839738806,results/dflash15/primary/repeat-0/MATH-500_25.json,results/dflash5/matched-window/repeat-0/MATH-500_25.json,205511701a734be34b4b2449e19ac8fa6dd0e3a8bee38ffff9c8ff7304f44ebe,85bc9ac1e0baa399e2840c07e03bd21ca961d353de069bf1110ea1c3da160e0b
MATH-500/26,math_500,0,True,True,False,stop,stop,1985,2048,0.8358570552090762,0.8623855159033693,results/dflash15/primary/repeat-0/MATH-500_26.json,results/dflash5/matched-window/repeat-0/MATH-500_26.json,7767502237b8a525b12aa5c885012e40450f5c080b63544829ce34d82f4b5187,6c85470dc3723f885bba4134fe30069a5d8f8e187940b3222983cc2eb04f3fe5
MATH-500/27,math_500,0,True,True,True,stop,stop,441,441,0.7321434933586537,0.7321434933586537,results/dflash15/primary/repeat-0/MATH-500_27.json,results/dflash5/matched-window/repeat-0/MATH-500_27.json,0ea4f0db792dd88f415d0c5c0dcbbb8e1d0af89525423ba6275d8eec394edeb7,c4ebb1382510ba35fc9a20f3b2daa06c4f67dd6f707224f70d9bcb58ae64e360
MATH-500/28,math_500,0,True,True,False,stop,stop,524,531,0.7744869452629899,0.7848331449134497,results/dflash15/primary/repeat-0/MATH-500_28.json,results/dflash5/matched-window/repeat-0/MATH-500_28.json,a097875cc524c51e17c60ab6b3accdb3b0fa3e216bb7cbf4ce3f48c6be7ffec5,bb4d6662186a79e64a3ed19b82fe5fe170b3cb964d1cc425181c77512f534abe
MATH-500/29,math_500,0,True,True,True,stop,stop,596,596,0.6870064699211836,0.6870064699211836,results/dflash15/primary/repeat-0/MATH-500_29.json,results/dflash5/matched-window/repeat-0/MATH-500_29.json,15448cf6f486a6964c008cefe23cbadb5e72f42db58288a400784c78863d85f4,7812a28ee01bd72309bb4ce1377eb663c658cfd8d19150e50d97a665a05c21c4
MATH-500/30,math_500,0,True,True,False,stop,stop,500,534,0.8545855368860015,0.9126973533942496,results/dflash15/primary/repeat-0/MATH-500_30.json,results/dflash5/matched-window/repeat-0/MATH-500_30.json,148bcd447974b10612089f61564bf6a5705f8e4579f017dc5aa1f558a552da72,f8d64521d67bc90e18c429ea23dfefe79dbd001836a6fb8d0a158512fbbbeb16
MATH-500/31,math_500,0,True,True,True,stop,stop,381,381,0.6793419151126272,0.6793419151126272,results/dflash15/primary/repeat-0/MATH-500_31.json,results/dflash5/matched-window/repeat-0/MATH-500_31.json,4c49dd83fb986207a2815b22905386f2cf20cec2a0c9e66628f4f52d1fbc4e13,836df248b636c3279111978b204ee1a424690402e11ef087420d0c0dc4a1b49d
