task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/17,humaneval_plus,0,True,False,False,stop,stop,261,1450,0.0760176917561005,0.42232050975611385,results/dflash15/concurrency-1/repeat-0/HumanEval_17.json,results/dflash15/concurrency-8/repeat-0/HumanEval_17.json,f4a130464b5e606bece1e77781b0b37351c6416513039339f9f47a71adc377bd,088cef0e846c5761d82c6b07bff9aab376bde5a62e9f7fb6ec32393f8bfbb0ef
HumanEval/18,humaneval_plus,0,True,False,False,stop,stop,161,1210,0.04544224973863866,0.34152249803573154,results/dflash15/concurrency-1/repeat-0/HumanEval_18.json,results/dflash15/concurrency-8/repeat-0/HumanEval_18.json,a54e806e16e128bc863cff14410a14784602217bdca23cbd1e88ad8e32072a84,5723adc57ac7d8be77dba391a1b2cb3a2bf4a1f522a526e793b74adf47c31aaa
HumanEval/19,humaneval_plus,0,True,False,False,stop,stop,254,1390,0.0678530703534902,0.37132192043839124,results/dflash15/concurrency-1/repeat-0/HumanEval_19.json,results/dflash15/concurrency-8/repeat-0/HumanEval_19.json,3f94de14b1a0683afeb12064c1f121a49d8566bc2da6dee3081826b7759d1723,566bd3bed66547aee2e0e165e861a6af818b79aeb26f8d2d77c8e24d77dfa156
HumanEval/20,humaneval_plus,0,True,False,False,stop,length,309,4096,0.039816379726869536,0.5277925286772092,results/dflash15/concurrency-1/repeat-0/HumanEval_20.json,results/dflash15/concurrency-8/repeat-0/HumanEval_20.json,71034a0de29d806e7f70d5d8cfb3a49db7acb08f80f9954d29d87e7a0b0170e4,6378114e9d14c6540e8c6fa6ef66067d4e68623652b8b7205a69cd4432580b22
HumanEval/21,humaneval_plus,0,True,False,False,stop,stop,193,366,0.1734547209594743,0.32893485943610157,results/dflash15/concurrency-1/repeat-0/HumanEval_21.json,results/dflash15/concurrency-8/repeat-0/HumanEval_21.json,58855190ac04ca413a8cc094be6ee193f73f7933d7e7c93ff40dffb7d49e7ea7,6fb45dc05c62f972b2b78901075834f79b737a84166920251ebe27f5be760fee
HumanEval/22,humaneval_plus,0,True,False,False,stop,stop,119,335,0.10199160789780189,0.2871192323173415,results/dflash15/concurrency-1/repeat-0/HumanEval_22.json,results/dflash15/concurrency-8/repeat-0/HumanEval_22.json,1d104ff207276f1ba08a76f85dfdaa889e77b9acdbc790269c1d3aa72a2083a7,0eed3a898faef95dbc01a088719a322e1d32ca7421bba199e20bcc6ea9885a15
HumanEval/23,humaneval_plus,0,True,True,False,stop,stop,53,133,0.10878761682929401,0.2729953403452095,results/dflash15/concurrency-1/repeat-0/HumanEval_23.json,results/dflash15/concurrency-8/repeat-0/HumanEval_23.json,4faa049006815f3f9d8acda6058fb359f1498cc2a6364aef95d80909991d3a3e,63edc0a9f1126abac58fdeb8ff1827fd960b9c1f5a1f73306250e42278a06ecb
HumanEval/24,humaneval_plus,0,True,True,False,stop,stop,136,234,0.409253696640959,0.7041570956910618,results/dflash15/concurrency-1/repeat-0/HumanEval_24.json,results/dflash15/concurrency-8/repeat-0/HumanEval_24.json,fc22e803ac6288d4e5f65ef8fe1a14f8bc262c35a8d52e06174681f9db1d2f4c,6a21ded8d8dad3c3a1b9c72b5767a76c65fbd1e431462111f136a664e17c1080
HumanEval/25,humaneval_plus,0,True,True,False,stop,stop,215,449,0.17188374759467284,0.35895722172096795,results/dflash15/concurrency-1/repeat-0/HumanEval_25.json,results/dflash15/concurrency-8/repeat-0/HumanEval_25.json,e96bf6ea7c1d5adc3c4af214a495895626e629aac05a31e7c536da6424f15a27,b0c46b9f6dc8b5a70c5b335d5e5984689f18ed2fd95c8fb31112d9a856ffd074
HumanEval/26,humaneval_plus,0,True,False,False,stop,stop,141,405,0.14946337587339611,0.4293096966576272,results/dflash15/concurrency-1/repeat-0/HumanEval_26.json,results/dflash15/concurrency-8/repeat-0/HumanEval_26.json,4fa5e454bbadddf0abeb5aee8be5fd4a0a66951e1568a64d6bf6ead2e7b93498,baa5fba6b114d4e698af7e17ef0d85ac68da9cdaefc289a70cd2b8163f3e4c2c
HumanEval/27,humaneval_plus,0,True,False,False,stop,length,58,4096,0.009723197240539903,0.6866588947801973,results/dflash15/concurrency-1/repeat-0/HumanEval_27.json,results/dflash15/concurrency-8/repeat-0/HumanEval_27.json,2ebb18192335493a93893120163df3bcc8be40ddf95cdfa012c019c3d6f6cc8c,adc55046c8ba19c67403fce4f6eec5692a4f50f6ca951e20027628319e1666a8
HumanEval/28,humaneval_plus,0,True,False,False,stop,length,70,4096,0.006534991936150201,0.382390385292446,results/dflash15/concurrency-1/repeat-0/HumanEval_28.json,results/dflash15/concurrency-8/repeat-0/HumanEval_28.json,e896ffe5811a43d6569d7a5f8f336c2bf16d40f814e8c9508cfe6c961b08be13,dba94a6b4a02025bcfccb8614ab710066df9ddbb84c7cfcd56a60abc5c17dcc4
HumanEval/29,humaneval_plus,0,True,True,True,stop,stop,107,107,0.5332720357571182,0.5332720357571183,results/dflash15/concurrency-1/repeat-0/HumanEval_29.json,results/dflash15/concurrency-8/repeat-0/HumanEval_29.json,cf2feddf06c9e1c0b47b972709b162b22c007355ad707215ea2b3b6ddd80f210,963386fc60c5c94fc94aee7c1596f410b4187afe37ffb6d9b193cff6bb4ca1d8
HumanEval/30,humaneval_plus,0,True,True,False,stop,stop,139,285,0.242191491245644,0.49657967629502553,results/dflash15/concurrency-1/repeat-0/HumanEval_30.json,results/dflash15/concurrency-8/repeat-0/HumanEval_30.json,35ef2deedae265f2fe127589d4a2176b37545da67e2611c1d21d8eaa353a3839,8761b673161cc3dadd85e311dc40d5e7f6883516b1e5f6133fa48a810e1deca1
HumanEval/31,humaneval_plus,0,True,True,False,stop,stop,193,427,0.19934278778747222,0.4410330071774644,results/dflash15/concurrency-1/repeat-0/HumanEval_31.json,results/dflash15/concurrency-8/repeat-0/HumanEval_31.json,f4c40c880cb861f5e107b805928143c11ad906a10b5ee04a2d04f06ac03b478f,a2c03e4e31cb680d97701ae8bcbd688394bb6273289e0880686d82c7cd585d4f
MATH-500/0,math_500,0,True,True,False,stop,stop,353,502,0.33988063295860715,0.48334299644538464,results/dflash15/concurrency-1/repeat-0/MATH-500_0.json,results/dflash15/concurrency-8/repeat-0/MATH-500_0.json,218eb26c945f05f311a07762eb9fad9fce70de9c6485a2970887cac71d098063,c04da7e37d406ce29286ff28ee58cf7de50b65caf735c00d94a79c9c71b4154b
MATH-500/1,math_500,0,True,True,False,stop,stop,914,922,0.44472706021334446,0.44861963842090113,results/dflash15/concurrency-1/repeat-0/MATH-500_1.json,results/dflash15/concurrency-8/repeat-0/MATH-500_1.json,f8badbc2507804156ac80806dc5a02c5ce411e258a9ee1ba56fffa82c3b9532c,a80332a3f43df2d237ef88a22e8c819752de04e62aefaa3b3e1d8b8064b36cc9
MATH-500/2,math_500,0,True,False,False,stop,length,533,8192,0.03172935940711084,0.48766775283874664,results/dflash15/concurrency-1/repeat-0/MATH-500_2.json,results/dflash15/concurrency-8/repeat-0/MATH-500_2.json,9d742afe0b8c4f6b36aa0740362fb62ed5c3497d2c6b07f8a696dab3340e60c6,26d78f61e4337361a0d143f23724834ea6b99109deb942ed0fc78886f3480689
MATH-500/3,math_500,0,True,True,False,stop,stop,805,931,0.4354912599606286,0.5036551093457705,results/dflash15/concurrency-1/repeat-0/MATH-500_3.json,results/dflash15/concurrency-8/repeat-0/MATH-500_3.json,3d8dc81568efdc5243f20d2c3ff30d590090bd9627276e3a94da417212ee64b8,c7da5a9c340c13ec026680ac98e4d47c49be241d97a58ed514718c3775bb0d40
MATH-500/4,math_500,0,True,False,False,stop,length,668,8192,0.054092640819102866,0.6633636430989382,results/dflash15/concurrency-1/repeat-0/MATH-500_4.json,results/dflash15/concurrency-8/repeat-0/MATH-500_4.json,6451c919f9c3e3d78fd9b6e209300405d9dc2091a2ff9ebbf15587d8ca617888,7ec3ea9aef1ac8fbe1486777107e408a6169b349a5fa73b84d17451f8b193366
MATH-500/5,math_500,0,True,False,False,stop,length,351,8192,0.03564437175118151,0.8319051093609086,results/dflash15/concurrency-1/repeat-0/MATH-500_5.json,results/dflash15/concurrency-8/repeat-0/MATH-500_5.json,4221d790e59ad08e99916abb9ec3c7985e430c3cb2fa09f064998769f9340107,d2e1974e3cf6203fc96c1fdee0f77a1a2eb728b7d5e77d14f0d429b9f7956765
MATH-500/6,math_500,0,True,True,False,stop,stop,901,658,0.8174080080967961,0.5969527961461618,results/dflash15/concurrency-1/repeat-0/MATH-500_6.json,results/dflash15/concurrency-8/repeat-0/MATH-500_6.json,706b4a08d06379489dcb09ddc071b9c637d8f18b48c242bf3742ed872b0e1c5e,07d8f9ef4beb98f4a457f83dc1c126bd096d7f36395f4defc98f66d8665edbf9
MATH-500/7,math_500,0,True,False,False,stop,stop,1013,6878,0.060190666870418415,0.4086785851280729,results/dflash15/concurrency-1/repeat-0/MATH-500_7.json,results/dflash15/concurrency-8/repeat-0/MATH-500_7.json,b64f9d2ebe5846aa910abbc60cf41a9dfca918611079a3538b3435faa15522c3,6077270d6a5d832b8f610c680d2f8569845d801ffb01bda934abfd3ae939d62d
MATH-500/8,math_500,0,True,False,False,stop,length,482,8192,0.03008606192638795,0.5113382143173654,results/dflash15/concurrency-1/repeat-0/MATH-500_8.json,results/dflash15/concurrency-8/repeat-0/MATH-500_8.json,065857d8ca977a7c92c364f595818e97188d4938c668a91f10e13ef09eea1090,e3657811e3dc4ae0968750e10c42fbf7ad679dc5f967315018fc630c8e4483e4
MATH-500/9,math_500,0,True,False,False,stop,length,7075,8192,0.5131842991911829,0.5942057638126036,results/dflash15/concurrency-1/repeat-0/MATH-500_9.json,results/dflash15/concurrency-8/repeat-0/MATH-500_9.json,0561f430a26d5f2a922b2cc288c9b3c02590c31e72ff08f095b4cef8721c8a16,ebd4b73f2c09b705f9d6888899812e9407ce1cbe1cd4391ef01583ddbc4a4592
MATH-500/10,math_500,0,True,False,False,stop,length,1518,8192,0.19100227386503513,1.0307579891319945,results/dflash15/concurrency-1/repeat-0/MATH-500_10.json,results/dflash15/concurrency-8/repeat-0/MATH-500_10.json,26b1c2edeef67ec2e7357c93952b3063fe5b827109627c29112d6b4940c520f0,db86e3dbe9756972f4391aaf6cb4fb97835cd8167bf17d0ac9c98a4218dfa217
MATH-500/11,math_500,0,True,False,False,stop,length,2861,8192,0.21439246677774781,0.6138773463276164,results/dflash15/concurrency-1/repeat-0/MATH-500_11.json,results/dflash15/concurrency-8/repeat-0/MATH-500_11.json,ad2274aabd79fd7917c5eefc24efb43d82803e72b04d610e9004c7c6dca826a3,3a693eeabc08c4e27f7acd62956cc42ed499cf18c4c7e23615b6d7243888ffb4
MATH-500/12,math_500,0,True,False,False,stop,length,1189,8192,0.09119916572495532,0.6283461443388006,results/dflash15/concurrency-1/repeat-0/MATH-500_12.json,results/dflash15/concurrency-8/repeat-0/MATH-500_12.json,81621e67a51351128e03ca280dc07cb29f951d62221bf51c880e094b43e5018d,141cc16c1bd7f7430578cbaa6fbb8f8dd143a9c3df324898321a5f3b0d083b56
MATH-500/13,math_500,0,True,False,False,stop,length,351,8192,0.021922910465922537,0.5116594944069442,results/dflash15/concurrency-1/repeat-0/MATH-500_13.json,results/dflash15/concurrency-8/repeat-0/MATH-500_13.json,34007fccf0f7722838d92f94287bd239ef77b698fc9f864d957c99e96370b947,ea7795b9d8e614e610695e5d420f9f00d3384627313f7f31d9959913b6ff937b
MATH-500/14,math_500,0,True,False,False,stop,length,766,8192,0.0281634239927712,0.30119421586002826,results/dflash15/concurrency-1/repeat-0/MATH-500_14.json,results/dflash15/concurrency-8/repeat-0/MATH-500_14.json,178e5c40d25cc63f890efa3a3c8f781d36bcf154d72977add454c349927e93b6,468e878d8cb8b9e9c355735b1f07921f8a20e532f93b26bf25cd02a44790cde5
MATH-500/15,math_500,0,True,True,False,stop,stop,833,1207,0.32895406298014596,0.4766477239100074,results/dflash15/concurrency-1/repeat-0/MATH-500_15.json,results/dflash15/concurrency-8/repeat-0/MATH-500_15.json,0792b4eb8dbd28fc6bffa240711bb535e7c07162b25927c39b544c51f9686ec8,c5c529080b4660b1ca9927e0eb49c5a6b17d4803e95024db1563f3995460b4f9
MATH-500/16,math_500,0,True,False,False,stop,length,585,8192,0.03028829420861966,0.42413966864446534,results/dflash15/concurrency-1/repeat-0/MATH-500_16.json,results/dflash15/concurrency-8/repeat-0/MATH-500_16.json,0e325968e594a2910144c58666647aaa09ef2d37388103a95219bcf71108df7d,4db81c01e26b86154526da517b2536351e4dea92aef21067a282ec845216bb71
MATH-500/17,math_500,0,True,True,False,stop,stop,1685,1663,0.5794307062553579,0.5718654388739822,results/dflash15/concurrency-1/repeat-0/MATH-500_17.json,results/dflash15/concurrency-8/repeat-0/MATH-500_17.json,7b7373b0d8ff23e83abd225758b3bbad6781d3fbe8ef19c17ba2235583da3f22,0ff09352790ec046ab97de9d59022336b0585ba86adae891ad058be311d23c63
MATH-500/18,math_500,0,False,True,False,length,stop,8192,8013,0.6429136978325464,0.6288656568276604,results/dflash15/concurrency-1/repeat-0/MATH-500_18.json,results/dflash15/concurrency-8/repeat-0/MATH-500_18.json,0054ac490211584700ad702abd9c2d961210bbfbb927f94d5837182cdebdcb3e,7e3fa9cc28e8657868ce1015d8283b281b691c3ba793e0f790593c85eaa2962c
MATH-500/19,math_500,0,True,True,False,stop,length,1200,8192,0.08538329732983067,0.5828833097716439,results/dflash15/concurrency-1/repeat-0/MATH-500_19.json,results/dflash15/concurrency-8/repeat-0/MATH-500_19.json,f62e06f615a92d642987a76f437aeb23bea3f449fc8b0f6f7393dc9f8e89620e,c64b48deec80704002c3e93d9f5d9e147e7a794486713b2ba89dc33ef0920a8e
MATH-500/20,math_500,0,True,False,False,stop,length,201,8192,0.02193008560800759,0.8937873696557125,results/dflash15/concurrency-1/repeat-0/MATH-500_20.json,results/dflash15/concurrency-8/repeat-0/MATH-500_20.json,a75817a3be006d22dcaf22ad117492596239afe7207939c94a6d9c9acbb462a5,f2db3a2f7a287726ec1116232aa78a5db4d104be906780413fce5a79e9212aab
MATH-500/21,math_500,0,True,False,False,stop,length,1875,8192,0.16537896135177868,0.7225517074100112,results/dflash15/concurrency-1/repeat-0/MATH-500_21.json,results/dflash15/concurrency-8/repeat-0/MATH-500_21.json,d1c0e0f79accea788a4413872a0cf2332c57bc855669515767873a8f45b9c06a,3ea7d12b1186f656281a43e79d0705849dc5c035b84e345269721c97c9d65911
MATH-500/22,math_500,0,True,False,False,stop,length,1211,8192,0.07596607098952222,0.513884437280071,results/dflash15/concurrency-1/repeat-0/MATH-500_22.json,results/dflash15/concurrency-8/repeat-0/MATH-500_22.json,f44e03be1435435aeb1314f219887d261083ca21e5858f01e5cee72919dea4c0,b41790570b9a6cb30472fca7e6c21b520bfaa8894186604ab74f7a960bc91393
MATH-500/23,math_500,0,True,False,False,stop,length,780,8192,0.06960757099414733,0.7310579763898138,results/dflash15/concurrency-1/repeat-0/MATH-500_23.json,results/dflash15/concurrency-8/repeat-0/MATH-500_23.json,09ac32c7480615d50cde2112934edce7d1e9a4568d00cdc24a59d5a93511eb05,81c043dc183a22267d858b4dc64ddf07941f72d2f9c2e30360ae2b7a01a960cc
MATH-500/24,math_500,0,True,False,False,stop,length,1312,8192,0.1034421673026213,0.6458828007188062,results/dflash15/concurrency-1/repeat-0/MATH-500_24.json,results/dflash15/concurrency-8/repeat-0/MATH-500_24.json,c6f0658ae7425314f9570920939532ee741fae1eae7768db4afb071bd577ab79,1d1e556224b8071d0636973360c879597b68bda2d48015f7caf397916315f36b
MATH-500/25,math_500,0,True,False,False,stop,length,1433,8192,0.08178882027305298,0.4675603738149686,results/dflash15/concurrency-1/repeat-0/MATH-500_25.json,results/dflash15/concurrency-8/repeat-0/MATH-500_25.json,40b103a20f63873810df889341f8e176571f847b409da7dbd2a9f530f15f6bd3,f75121b17aa01af24098cb3476dca07f46e01c7304da13046e05781f5229db93
MATH-500/26,math_500,0,True,True,False,stop,length,1985,8192,0.21962878386490386,0.9063974798092154,results/dflash15/concurrency-1/repeat-0/MATH-500_26.json,results/dflash15/concurrency-8/repeat-0/MATH-500_26.json,8218fadd7324e73ea586f0c032b1870d64cf0ca104cfed6b12537c6f00269c2d,b0a60cf3bee0fc906386f72cfa460332e4be88809b9f529ff0ccdbe0e940d74f
MATH-500/27,math_500,0,True,False,False,stop,stop,441,618,0.22218165117122096,0.3113565996004865,results/dflash15/concurrency-1/repeat-0/MATH-500_27.json,results/dflash15/concurrency-8/repeat-0/MATH-500_27.json,940875791d55b34cf8ba66d12a572759a68b021534f4460a90f20048417047c3,9b867c9606ca0379687570d06dfaaadac9d5770fe9f0b802ea6617f6749ee2d6
MATH-500/28,math_500,0,True,True,False,stop,stop,524,448,0.5345415778174106,0.45701264668358765,results/dflash15/concurrency-1/repeat-0/MATH-500_28.json,results/dflash15/concurrency-8/repeat-0/MATH-500_28.json,d150a531aafe7504221b74b42c0ad33a66be1f7e7c9f461ce8851f7419487465,3b3097cf8e545c6ae0bc54d9050d173ba5390fcbff08675eb8626ad5bcb243d6
MATH-500/29,math_500,0,True,True,False,stop,stop,596,779,0.31604800879864015,0.4130895953928535,results/dflash15/concurrency-1/repeat-0/MATH-500_29.json,results/dflash15/concurrency-8/repeat-0/MATH-500_29.json,82f8ba3ef81ad471791e7419ef388160b11aea3b805a1ec20fa2f592a3a9416e,65b8c5fcae8b365cfbf6f5533dc3a868b31d55bc6567892ca9129e4733da1d9e
MATH-500/30,math_500,0,True,False,False,stop,length,500,8192,0.06798135745602367,1.1138065605594918,results/dflash15/concurrency-1/repeat-0/MATH-500_30.json,results/dflash15/concurrency-8/repeat-0/MATH-500_30.json,dc9a9d6445f19d33aacc35bf8b1f5158cec7bd860e8b07beb04db76144baa05a,5b4b1d2fa6c74904167ef15ff514f5cc535aae86a64e0876e7531af82cde29fb
MATH-500/31,math_500,0,True,True,False,stop,stop,381,379,0.5414347445827271,0.53859256744581,results/dflash15/concurrency-1/repeat-0/MATH-500_31.json,results/dflash15/concurrency-8/repeat-0/MATH-500_31.json,d7792be95f18998490abfdbbf9a32c5556647d624cfd6efcc0b9c8197df17610,5cdf6caa2dd0498548821f930ff60f433d76bc7f7e39f634d134cc3718f0bb8f
