task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
HumanEval/17,humaneval_plus,0,True,False,False,stop,stop,261,311,0.4461651308974944,0.531637378195865,results/dflash15/concurrency-1/repeat-0/HumanEval_17.json,results/dflash15/concurrency-4/repeat-0/HumanEval_17.json,f4a130464b5e606bece1e77781b0b37351c6416513039339f9f47a71adc377bd,b224deb13e8e2e5216330357aab4e377e6207f1e7df3fd60986665ec32fc22b3
HumanEval/18,humaneval_plus,0,True,True,False,stop,stop,161,448,0.15371822829123427,0.42773767872343454,results/dflash15/concurrency-1/repeat-0/HumanEval_18.json,results/dflash15/concurrency-4/repeat-0/HumanEval_18.json,a54e806e16e128bc863cff14410a14784602217bdca23cbd1e88ad8e32072a84,4d0ea7931078553c6c4d16f93fc76235167c2d71920b5542bf835a34704b4b6c
HumanEval/19,humaneval_plus,0,True,False,False,stop,length,254,4096,0.054080257654714366,0.872097383282323,results/dflash15/concurrency-1/repeat-0/HumanEval_19.json,results/dflash15/concurrency-4/repeat-0/HumanEval_19.json,3f94de14b1a0683afeb12064c1f121a49d8566bc2da6dee3081826b7759d1723,898f75be8ae0f7c2b4e23f0af7c674fb18b3d225a7b83a25bf369e1815a845a9
HumanEval/20,humaneval_plus,0,True,False,False,stop,stop,309,2418,0.08748235765767862,0.6845706822532909,results/dflash15/concurrency-1/repeat-0/HumanEval_20.json,results/dflash15/concurrency-4/repeat-0/HumanEval_20.json,71034a0de29d806e7f70d5d8cfb3a49db7acb08f80f9954d29d87e7a0b0170e4,d05671da43d10c745d2620815d601ce2e2a57ec9e34f742b063ae01e011b46de
HumanEval/21,humaneval_plus,0,True,False,False,stop,stop,193,2914,0.014098771385936114,0.2128695327389525,results/dflash15/concurrency-1/repeat-0/HumanEval_21.json,results/dflash15/concurrency-4/repeat-0/HumanEval_21.json,58855190ac04ca413a8cc094be6ee193f73f7933d7e7c93ff40dffb7d49e7ea7,70654c6b921ddf0d74c1779a7cff8b9069b30668483232960844be63bf63465c
HumanEval/22,humaneval_plus,0,True,False,False,stop,stop,119,317,0.23372591003590754,0.6226143990032159,results/dflash15/concurrency-1/repeat-0/HumanEval_22.json,results/dflash15/concurrency-4/repeat-0/HumanEval_22.json,1d104ff207276f1ba08a76f85dfdaa889e77b9acdbc790269c1d3aa72a2083a7,de4ae4ab9b90f86597ca5b813f81179c0f9e5bfa287aedb120371f47ba541a89
HumanEval/23,humaneval_plus,0,True,False,False,stop,stop,53,159,0.12705593370692542,0.38116780112077625,results/dflash15/concurrency-1/repeat-0/HumanEval_23.json,results/dflash15/concurrency-4/repeat-0/HumanEval_23.json,4faa049006815f3f9d8acda6058fb359f1498cc2a6364aef95d80909991d3a3e,d6658e9be7c155be77d55e2851344e49c38e6d3e399812b3b34f65d656a4c55f
HumanEval/24,humaneval_plus,0,True,True,False,stop,stop,136,286,0.3410254246426636,0.7171564077044248,results/dflash15/concurrency-1/repeat-0/HumanEval_24.json,results/dflash15/concurrency-4/repeat-0/HumanEval_24.json,fc22e803ac6288d4e5f65ef8fe1a14f8bc262c35a8d52e06174681f9db1d2f4c,849c2eae6b83ca7c1a7a8855c46dc01b220532d2033ed237a31ed579dd05a0cb
HumanEval/25,humaneval_plus,0,True,True,False,stop,stop,215,309,0.253879096748863,0.36487739951348214,results/dflash15/concurrency-1/repeat-0/HumanEval_25.json,results/dflash15/concurrency-4/repeat-0/HumanEval_25.json,e96bf6ea7c1d5adc3c4af214a495895626e629aac05a31e7c536da6424f15a27,c42c0c26d0df956bbbd69a50d3b1c2808c27a75a26a606af0cf9c3bdb8d1956e
HumanEval/26,humaneval_plus,0,True,False,False,stop,length,141,4096,0.02245431643427714,0.6522899298921927,results/dflash15/concurrency-1/repeat-0/HumanEval_26.json,results/dflash15/concurrency-4/repeat-0/HumanEval_26.json,4fa5e454bbadddf0abeb5aee8be5fd4a0a66951e1568a64d6bf6ead2e7b93498,5eaf235c0fd13519609853cafef2320688451bc8a45ff3dd985098dfe7db6d87
HumanEval/27,humaneval_plus,0,True,False,False,stop,length,58,4096,0.010487940710667007,0.7406656060498631,results/dflash15/concurrency-1/repeat-0/HumanEval_27.json,results/dflash15/concurrency-4/repeat-0/HumanEval_27.json,2ebb18192335493a93893120163df3bcc8be40ddf95cdfa012c019c3d6f6cc8c,5b455ddf1fe4cbcfd143cb39bbfd40c1ee7741731ef91fe3097ccd481c1fc873
HumanEval/28,humaneval_plus,0,True,False,False,stop,length,70,4096,0.008825318923644984,0.5164072330178551,results/dflash15/concurrency-1/repeat-0/HumanEval_28.json,results/dflash15/concurrency-4/repeat-0/HumanEval_28.json,e896ffe5811a43d6569d7a5f8f336c2bf16d40f814e8c9508cfe6c961b08be13,9ae574b8cb024decc48f6610b7d7132aaffcce8fd5a00eddfaecb20996e64828
HumanEval/29,humaneval_plus,0,True,False,False,stop,stop,107,255,0.12734565731590564,0.3034873141640742,results/dflash15/concurrency-1/repeat-0/HumanEval_29.json,results/dflash15/concurrency-4/repeat-0/HumanEval_29.json,cf2feddf06c9e1c0b47b972709b162b22c007355ad707215ea2b3b6ddd80f210,06b6988bf896093786b2b3484838a613d353df0b6452fef3323179ed10c398a3
HumanEval/30,humaneval_plus,0,True,True,False,stop,stop,139,233,0.20392913538368612,0.3418380470820062,results/dflash15/concurrency-1/repeat-0/HumanEval_30.json,results/dflash15/concurrency-4/repeat-0/HumanEval_30.json,35ef2deedae265f2fe127589d4a2176b37545da67e2611c1d21d8eaa353a3839,26ebf224dc887eb96afca5246ee98bd18edfef82c34993d95a8b4611d5ea0561
HumanEval/31,humaneval_plus,0,True,True,False,stop,stop,193,177,0.4268407421786373,0.39145498116900934,results/dflash15/concurrency-1/repeat-0/HumanEval_31.json,results/dflash15/concurrency-4/repeat-0/HumanEval_31.json,f4c40c880cb861f5e107b805928143c11ad906a10b5ee04a2d04f06ac03b478f,f51f38f8df534520f236c86f033e6984c3cbd5826598e6da16dd19e1325014c5
MATH-500/0,math_500,0,True,True,False,stop,stop,353,508,0.4607588048835858,0.663074993996775,results/dflash15/concurrency-1/repeat-0/MATH-500_0.json,results/dflash15/concurrency-4/repeat-0/MATH-500_0.json,218eb26c945f05f311a07762eb9fad9fce70de9c6485a2970887cac71d098063,22bab11e9dd4051f298efc9c5ed112e81de783441c6e5d609a8cf1d8346cd94b
MATH-500/1,math_500,0,True,True,False,stop,stop,914,812,0.6537222620706998,0.5807685741809719,results/dflash15/concurrency-1/repeat-0/MATH-500_1.json,results/dflash15/concurrency-4/repeat-0/MATH-500_1.json,f8badbc2507804156ac80806dc5a02c5ce411e258a9ee1ba56fffa82c3b9532c,5a5f4f4579fcef06f8a6cb9d1f8d563a11daed023f7bf1d61c27164830ce5cfd
MATH-500/2,math_500,0,True,True,False,stop,stop,533,612,0.4100442291109901,0.4708200154144951,results/dflash15/concurrency-1/repeat-0/MATH-500_2.json,results/dflash15/concurrency-4/repeat-0/MATH-500_2.json,9d742afe0b8c4f6b36aa0740362fb62ed5c3497d2c6b07f8a696dab3340e60c6,0be2c9d3efd30d825c5c856e0cf1182149c20947b5b957b94ac455e1567a8cbe
MATH-500/3,math_500,0,True,True,False,stop,stop,805,922,0.5930134614926946,0.6792029956475335,results/dflash15/concurrency-1/repeat-0/MATH-500_3.json,results/dflash15/concurrency-4/repeat-0/MATH-500_3.json,3d8dc81568efdc5243f20d2c3ff30d590090bd9627276e3a94da417212ee64b8,383fd7f86e03417cc34d1f758cf251149147dde3313b618c041f96d5ece0c4a4
MATH-500/4,math_500,0,True,False,False,stop,length,668,8192,0.08414883107593016,1.0319569224161973,results/dflash15/concurrency-1/repeat-0/MATH-500_4.json,results/dflash15/concurrency-4/repeat-0/MATH-500_4.json,6451c919f9c3e3d78fd9b6e209300405d9dc2091a2ff9ebbf15587d8ca617888,eb41d408eb024d315e1a6a2e94f51b1aefb0126837dd89ff4093f16031a5b465
MATH-500/5,math_500,0,True,False,False,stop,length,351,8192,0.05333934202606012,1.2448885751495284,results/dflash15/concurrency-1/repeat-0/MATH-500_5.json,results/dflash15/concurrency-4/repeat-0/MATH-500_5.json,4221d790e59ad08e99916abb9ec3c7985e430c3cb2fa09f064998769f9340107,fd50cb8ddccfd574f0c1d77651a32df811bcd0ba09e8fe9368b9541e728e5053
MATH-500/6,math_500,0,True,True,False,stop,stop,901,739,0.8969735647747854,0.7356975187220492,results/dflash15/concurrency-1/repeat-0/MATH-500_6.json,results/dflash15/concurrency-4/repeat-0/MATH-500_6.json,706b4a08d06379489dcb09ddc071b9c637d8f18b48c242bf3742ed872b0e1c5e,35139b6e062fce3796aec377b7994f4d110d1190e799d335310675922745b2fe
MATH-500/7,math_500,0,True,False,False,stop,length,1013,8192,0.115095984236843,0.9307663404424658,results/dflash15/concurrency-1/repeat-0/MATH-500_7.json,results/dflash15/concurrency-4/repeat-0/MATH-500_7.json,b64f9d2ebe5846aa910abbc60cf41a9dfca918611079a3538b3435faa15522c3,0cf2b9ce4fb59ffd7532fd9b2bf615af391429f113d0c646e1dd022708da477f
MATH-500/8,math_500,0,True,False,False,stop,length,482,8192,0.03926178452946645,0.6672874250319277,results/dflash15/concurrency-1/repeat-0/MATH-500_8.json,results/dflash15/concurrency-4/repeat-0/MATH-500_8.json,065857d8ca977a7c92c364f595818e97188d4938c668a91f10e13ef09eea1090,68bfd65302c64768cc64d4c15c31c8b8a2dead02153c9303fd177e1db9243b79
MATH-500/9,math_500,0,True,True,False,stop,stop,7075,4148,1.914036032380665,1.1221797119879857,results/dflash15/concurrency-1/repeat-0/MATH-500_9.json,results/dflash15/concurrency-4/repeat-0/MATH-500_9.json,0561f430a26d5f2a922b2cc288c9b3c02590c31e72ff08f095b4cef8721c8a16,77ab0f7cb360bb60b35e70cd4f5dd14e499d21c0ca78e52e6f394a7388427924
MATH-500/10,math_500,0,True,False,False,stop,length,1518,8192,0.34459367508059113,1.8596254191437434,results/dflash15/concurrency-1/repeat-0/MATH-500_10.json,results/dflash15/concurrency-4/repeat-0/MATH-500_10.json,26b1c2edeef67ec2e7357c93952b3063fe5b827109627c29112d6b4940c520f0,f526a4b4fdb9ac910c2bc22a2b168244a2648a2e440d276cb2762877976ac714
MATH-500/11,math_500,0,True,False,False,stop,length,2861,8192,0.35909609619379995,1.0282122404822123,results/dflash15/concurrency-1/repeat-0/MATH-500_11.json,results/dflash15/concurrency-4/repeat-0/MATH-500_11.json,ad2274aabd79fd7917c5eefc24efb43d82803e72b04d610e9004c7c6dca826a3,ffbc0230a0b502853dfed50661a530bb905b8453cf5bfe8ebccdcadf66ed306f
MATH-500/12,math_500,0,True,True,False,stop,length,1189,8192,0.1547666480070149,1.0663148700365568,results/dflash15/concurrency-1/repeat-0/MATH-500_12.json,results/dflash15/concurrency-4/repeat-0/MATH-500_12.json,81621e67a51351128e03ca280dc07cb29f951d62221bf51c880e094b43e5018d,f6269fdd2873b6cf6baac5e5850ce06001ce4f5428839286ab66aab44f018162
MATH-500/13,math_500,0,True,False,False,stop,length,351,8192,0.043254365271223665,1.009514986614998,results/dflash15/concurrency-1/repeat-0/MATH-500_13.json,results/dflash15/concurrency-4/repeat-0/MATH-500_13.json,34007fccf0f7722838d92f94287bd239ef77b698fc9f864d957c99e96370b947,de7df7dba4c92dae428d51d5d0a3838ed0998e51f9447c640062a7c44bc09d94
MATH-500/14,math_500,0,True,False,False,stop,length,766,8192,0.10312027289364988,1.1028215085440989,results/dflash15/concurrency-1/repeat-0/MATH-500_14.json,results/dflash15/concurrency-4/repeat-0/MATH-500_14.json,178e5c40d25cc63f890efa3a3c8f781d36bcf154d72977add454c349927e93b6,e75e8e880f980fded845268c75b3c57ff59716c406ec0a0fbc639178067035d7
MATH-500/15,math_500,0,True,False,False,stop,stop,833,431,0.4212461197582081,0.2179556754091089,results/dflash15/concurrency-1/repeat-0/MATH-500_15.json,results/dflash15/concurrency-4/repeat-0/MATH-500_15.json,0792b4eb8dbd28fc6bffa240711bb535e7c07162b25927c39b544c51f9686ec8,c019c5758dbde6bd778f0632075d91efdcf4fd6ddff3f298388d704416517067
MATH-500/16,math_500,0,True,True,False,stop,stop,585,676,0.5532626266753231,0.6393257019359289,results/dflash15/concurrency-1/repeat-0/MATH-500_16.json,results/dflash15/concurrency-4/repeat-0/MATH-500_16.json,0e325968e594a2910144c58666647aaa09ef2d37388103a95219bcf71108df7d,e20a0a56eda4f623ec92c8e6a0a72c72a14f4c7dd87148d86520bec288413526
MATH-500/17,math_500,0,True,False,False,stop,stop,1685,1961,0.5482024614160096,0.6379970485678307,results/dflash15/concurrency-1/repeat-0/MATH-500_17.json,results/dflash15/concurrency-4/repeat-0/MATH-500_17.json,7b7373b0d8ff23e83abd225758b3bbad6781d3fbe8ef19c17ba2235583da3f22,1df1218f7ab99ef61a9f84ee15fe15de3e7bd7c574c4480f3c35e8060524c057
MATH-500/18,math_500,0,False,False,False,length,length,8192,8192,1.7406423720055908,1.7406423720055908,results/dflash15/concurrency-1/repeat-0/MATH-500_18.json,results/dflash15/concurrency-4/repeat-0/MATH-500_18.json,0054ac490211584700ad702abd9c2d961210bbfbb927f94d5837182cdebdcb3e,5ad4319ac04cb2e859537de04b281623423e7ec0f101b8b4907e8c2691456f13
MATH-500/19,math_500,0,True,True,False,stop,length,1200,8192,0.09829081786681107,0.6709986499707635,results/dflash15/concurrency-1/repeat-0/MATH-500_19.json,results/dflash15/concurrency-4/repeat-0/MATH-500_19.json,f62e06f615a92d642987a76f437aeb23bea3f449fc8b0f6f7393dc9f8e89620e,1146bf342155a01b934bb095c35b3105e6529cda6498771ee97cd934935c83ea
MATH-500/20,math_500,0,True,False,False,stop,stop,201,2238,0.0637156477764526,0.7094309438990095,results/dflash15/concurrency-1/repeat-0/MATH-500_20.json,results/dflash15/concurrency-4/repeat-0/MATH-500_20.json,a75817a3be006d22dcaf22ad117492596239afe7207939c94a6d9c9acbb462a5,d8f3e2aa3570ca7dd6c7b39f26ab05f29c1f6994f79c9bc079eaa8bc3b6d2e01
MATH-500/21,math_500,0,True,False,False,stop,length,1875,8192,0.1893141253030792,0.8271260343908398,results/dflash15/concurrency-1/repeat-0/MATH-500_21.json,results/dflash15/concurrency-4/repeat-0/MATH-500_21.json,d1c0e0f79accea788a4413872a0cf2332c57bc855669515767873a8f45b9c06a,96f8b62d47a50ffa2192ab01775ea36ab399abbe052903428812cb00022c909d
MATH-500/22,math_500,0,True,False,False,stop,length,1211,8192,0.11173151465066118,0.7558254071166114,results/dflash15/concurrency-1/repeat-0/MATH-500_22.json,results/dflash15/concurrency-4/repeat-0/MATH-500_22.json,f44e03be1435435aeb1314f219887d261083ca21e5858f01e5cee72919dea4c0,d378c666e663f6886a24e7c5a01bcc6be95b89cc091a9167f4b0dfb9873e07e8
MATH-500/23,math_500,0,True,False,False,stop,length,780,8192,0.09718315302087452,1.0206722942910307,results/dflash15/concurrency-1/repeat-0/MATH-500_23.json,results/dflash15/concurrency-4/repeat-0/MATH-500_23.json,09ac32c7480615d50cde2112934edce7d1e9a4568d00cdc24a59d5a93511eb05,b73539469d058e0a95d63275d6cb521e9fc5a3c711e0b9c761f7a6dad63a5870
MATH-500/24,math_500,0,True,False,False,stop,length,1312,8192,0.15864193734192983,0.9905447795008301,results/dflash15/concurrency-1/repeat-0/MATH-500_24.json,results/dflash15/concurrency-4/repeat-0/MATH-500_24.json,c6f0658ae7425314f9570920939532ee741fae1eae7768db4afb071bd577ab79,f0f93a89cf220c2bc8760c23162b81baaacbd0edf8832dea4bbf8e55cba0dbb5
MATH-500/25,math_500,0,True,True,False,stop,stop,1433,1108,1.0283389607417235,0.7951148419412628,results/dflash15/concurrency-1/repeat-0/MATH-500_25.json,results/dflash15/concurrency-4/repeat-0/MATH-500_25.json,40b103a20f63873810df889341f8e176571f847b409da7dbd2a9f530f15f6bd3,ccce1f164d7f63f7d1d412f0124f02303abf4adbb958088bbdf86520b2272237
MATH-500/26,math_500,0,True,True,False,stop,stop,1985,1233,1.0465780888475444,0.6500910748357794,results/dflash15/concurrency-1/repeat-0/MATH-500_26.json,results/dflash15/concurrency-4/repeat-0/MATH-500_26.json,8218fadd7324e73ea586f0c032b1870d64cf0ca104cfed6b12537c6f00269c2d,41b800463e3d401121b2e931c87a7f2c0b22b37b22390faf43d16c19e3a423a7
MATH-500/27,math_500,0,True,False,False,stop,length,441,8192,0.05342548101855935,0.9924297970613112,results/dflash15/concurrency-1/repeat-0/MATH-500_27.json,results/dflash15/concurrency-4/repeat-0/MATH-500_27.json,940875791d55b34cf8ba66d12a572759a68b021534f4460a90f20048417047c3,cd64e7be7ebedd2d746b8b30afed976729ff3ace250d9e476cfaa743dd333e11
MATH-500/28,math_500,0,True,True,False,stop,stop,524,1598,0.18170703288418885,0.5541370964674309,results/dflash15/concurrency-1/repeat-0/MATH-500_28.json,results/dflash15/concurrency-4/repeat-0/MATH-500_28.json,d150a531aafe7504221b74b42c0ad33a66be1f7e7c9f461ce8851f7419487465,14e46468ed8adb033b8b37ef6b687f07e62efdb103d45b8dd23ff514948b150c
MATH-500/29,math_500,0,True,False,False,stop,stop,596,692,0.20670635667924647,0.2400013403054338,results/dflash15/concurrency-1/repeat-0/MATH-500_29.json,results/dflash15/concurrency-4/repeat-0/MATH-500_29.json,82f8ba3ef81ad471791e7419ef388160b11aea3b805a1ec20fa2f592a3a9416e,00917f1b4a2f889be196aa5aa010e2baefbd30afce3e49914ee1bab2126d2339
MATH-500/30,math_500,0,True,True,False,stop,stop,500,542,0.7972865430201578,0.8642586126338511,results/dflash15/concurrency-1/repeat-0/MATH-500_30.json,results/dflash15/concurrency-4/repeat-0/MATH-500_30.json,dc9a9d6445f19d33aacc35bf8b1f5158cec7bd860e8b07beb04db76144baa05a,74efe82c14922790c4a0e2e375c04e9cc9cd686628d1fa16d057007d6b7328a2
MATH-500/31,math_500,0,True,False,False,stop,length,381,8192,0.05310938432702688,1.1419214603858379,results/dflash15/concurrency-1/repeat-0/MATH-500_31.json,results/dflash15/concurrency-4/repeat-0/MATH-500_31.json,d7792be95f18998490abfdbbf9a32c5556647d624cfd6efcc0b9c8197df17610,71a03499b61ca30a94f17e1f69f15e33a4118edaf2a74926e9ddb7b15201ea83
